"Time EST","Relative Humidity (%)"
"2017-12-01 00:02","90"
"2017-12-01 00:12","90"
"2017-12-01 00:22","90"
"2017-12-01 00:32","90"
"2017-12-01 00:42","90"
"2017-12-01 00:52","89"
"2017-12-01 01:02","89"
"2017-12-01 01:12","89"
"2017-12-01 01:22","89"
"2017-12-01 01:32","89"
"2017-12-01 01:42","89"
"2017-12-01 01:52","88"
"2017-12-01 02:02","88"
"2017-12-01 02:12","88"
"2017-12-01 02:22","88"
"2017-12-01 02:32","88"
"2017-12-01 02:42","87"
"2017-12-01 02:52","87"
"2017-12-01 03:02","87"
"2017-12-01 03:12","87"
"2017-12-01 03:32","87"
"2017-12-01 03:52","87"
"2017-12-01 04:12","87"
"2017-12-01 04:32","87"
"2017-12-01 04:52","86"
"2017-12-01 05:12","86"
"2017-12-01 05:32","86"
"2017-12-01 05:52","86"
"2017-12-01 06:12","86"
"2017-12-01 06:32","86"
"2017-12-01 06:52","86"
"2017-12-01 07:12","86"
"2017-12-01 07:32","85"
"2017-12-01 07:52","85"
"2017-12-01 08:12","85"
"2017-12-01 08:32","85"
"2017-12-01 08:52","85"
"2017-12-01 09:12","85"
"2017-12-01 09:32","85"
"2017-12-01 09:52","85"
"2017-12-01 10:12","84"
"2017-12-01 10:32","83"
"2017-12-01 10:52","81"
"2017-12-01 11:12","80"
"2017-12-01 11:32","78"
"2017-12-01 11:52","77"
"2017-12-01 12:12","76"
"2017-12-01 12:32","75"
"2017-12-01 12:52","73"
"2017-12-01 13:12","71"
"2017-12-01 13:32","70"
"2017-12-01 13:42","69"
"2017-12-01 13:52","69"
"2017-12-01 14:02","69"
"2017-12-01 14:12","69"
"2017-12-01 14:22","69"
"2017-12-01 14:32","69"
"2017-12-01 14:42","69"
"2017-12-01 14:52","70"
"2017-12-01 15:02","70"
"2017-12-01 15:12","70"
"2017-12-01 15:22","70"
"2017-12-01 15:32","70"
"2017-12-01 15:42","70"
"2017-12-01 15:52","71"
"2017-12-01 16:02","71"
"2017-12-01 16:12","72"
"2017-12-01 16:22","72"
"2017-12-01 16:32","72"
"2017-12-01 16:42","73"
"2017-12-01 16:52","73"
"2017-12-01 17:02","74"
"2017-12-01 17:12","75"
"2017-12-01 17:22","75"
"2017-12-01 17:32","75"
"2017-12-01 17:42","76"
"2017-12-01 17:52","78"
"2017-12-01 18:02","78"
"2017-12-01 18:12","80"
"2017-12-01 18:22","80"
"2017-12-01 18:32","82"
"2017-12-01 18:42","82"
"2017-12-01 18:52","83"
"2017-12-01 19:02","84"
"2017-12-01 19:12","84"
"2017-12-01 19:22","84"
"2017-12-01 19:32","85"
"2017-12-01 19:42","85"
"2017-12-01 19:52","86"
"2017-12-01 20:02","86"
"2017-12-01 20:12","86"
"2017-12-01 20:22","87"
"2017-12-01 20:32","87"
"2017-12-01 20:42","87"
"2017-12-01 20:52","88"
"2017-12-01 21:02","88"
"2017-12-01 21:12","88"
"2017-12-01 21:22","89"
"2017-12-01 21:32","89"
"2017-12-01 21:42","89"
"2017-12-01 21:52","90"
"2017-12-01 22:02","90"
"2017-12-01 22:12","90"
"2017-12-01 22:22","90"
"2017-12-01 22:32","91"
"2017-12-01 22:42","91"
"2017-12-01 22:52","91"
"2017-12-01 23:02","91"
"2017-12-01 23:12","92"
"2017-12-01 23:22","92"
"2017-12-01 23:32","92"
"2017-12-01 23:42","92"
"2017-12-01 23:52","92"
"2017-12-02 00:02","92"
"2017-12-02 00:12","93"
"2017-12-02 00:22","93"
"2017-12-02 00:32","93"
"2017-12-02 00:42","93"
"2017-12-02 00:52","93"
"2017-12-02 01:02","93"
"2017-12-02 01:12","93"
"2017-12-02 01:22","93"
"2017-12-02 01:32","94"
"2017-12-02 01:42","94"
"2017-12-02 01:52","94"
"2017-12-02 02:02","94"
"2017-12-02 02:12","94"
"2017-12-02 02:22","94"
"2017-12-02 02:32","94"
"2017-12-02 02:42","94"
"2017-12-02 02:52","94"
"2017-12-02 03:02","95"
"2017-12-02 03:12","95"
"2017-12-02 03:22","95"
"2017-12-02 03:32","95"
"2017-12-02 03:42","95"
"2017-12-02 03:52","95"
"2017-12-02 04:02","95"
"2017-12-02 04:12","95"
"2017-12-02 04:22","95"
"2017-12-02 04:32","95"
"2017-12-02 04:42","95"
"2017-12-02 04:52","96"
"2017-12-02 05:02","96"
"2017-12-02 05:12","96"
"2017-12-02 05:22","96"
"2017-12-02 05:32","96"
"2017-12-02 05:42","96"
"2017-12-02 05:52","96"
"2017-12-02 06:02","96"
"2017-12-02 06:12","96"
"2017-12-02 06:22","96"
"2017-12-02 06:32","96"
"2017-12-02 06:42","96"
"2017-12-02 06:52","96"
"2017-12-02 07:02","96"
"2017-12-02 07:12","96"
"2017-12-02 07:22","96"
"2017-12-02 07:32","97"
"2017-12-02 07:42","97"
"2017-12-02 07:52","97"
"2017-12-02 08:02","97"
"2017-12-02 08:12","97"
"2017-12-02 08:22","97"
"2017-12-02 08:32","97"
"2017-12-02 08:42","97"
"2017-12-02 08:52","97"
"2017-12-02 09:02","97"
"2017-12-02 09:12","97"
"2017-12-02 09:22","97"
"2017-12-02 09:32","97"
"2017-12-02 09:42","97"
"2017-12-02 09:52","97"
"2017-12-02 10:02","97"
"2017-12-02 10:12","97"
"2017-12-02 10:22","98"
"2017-12-02 10:32","98"
"2017-12-02 10:42","98"
"2017-12-02 10:52","97"
"2017-12-02 11:02","97"
"2017-12-02 11:12","96"
"2017-12-02 11:22","97"
"2017-12-02 11:32","97"
"2017-12-02 11:42","97"
"2017-12-02 11:52","97"
"2017-12-02 12:02","97"
"2017-12-02 12:12","97"
"2017-12-02 12:22","97"
"2017-12-02 12:32","96"
"2017-12-02 12:42","96"
"2017-12-02 12:52","96"
"2017-12-02 13:02","95"
"2017-12-02 13:12","96"
"2017-12-02 13:22","96"
"2017-12-02 13:32","95"
"2017-12-02 13:42","94"
"2017-12-02 13:52","92"
"2017-12-02 14:02","92"
"2017-12-02 14:12","90"
"2017-12-02 14:22","90"
"2017-12-02 14:32","88"
"2017-12-02 14:42","87"
"2017-12-02 14:52","84"
"2017-12-02 15:02","84"
"2017-12-02 15:12","82"
"2017-12-02 15:22","82"
"2017-12-02 15:32","83"
"2017-12-02 15:42","84"
"2017-12-02 15:52","85"
"2017-12-02 16:02","85"
"2017-12-02 16:12","86"
"2017-12-02 16:22","87"
"2017-12-02 16:32","87"
"2017-12-02 16:42","87"
"2017-12-02 16:52","88"
"2017-12-02 17:02","88"
"2017-12-02 17:12","89"
"2017-12-02 17:22","89"
"2017-12-02 17:32","89"
"2017-12-02 17:42","89"
"2017-12-02 17:52","90"
"2017-12-02 18:02","90"
"2017-12-02 18:12","90"
"2017-12-02 18:22","90"
"2017-12-02 18:32","91"
"2017-12-02 18:42","91"
"2017-12-02 18:52","91"
"2017-12-02 19:02","91"
"2017-12-02 19:12","91"
"2017-12-02 19:22","92"
"2017-12-02 19:32","92"
"2017-12-02 19:42","92"
"2017-12-02 19:52","92"
"2017-12-02 20:02","92"
"2017-12-02 20:12","93"
"2017-12-02 20:22","93"
"2017-12-02 20:32","93"
"2017-12-02 20:42","93"
"2017-12-02 20:52","93"
"2017-12-02 21:02","93"
"2017-12-02 21:12","93"
"2017-12-02 21:22","94"
"2017-12-02 21:32","94"
