"Time EST","Relative Humidity (%)"
"2018-01-01 00:02","77"
"2018-01-01 00:12","77"
"2018-01-01 00:22","78"
"2018-01-01 00:32","77"
"2018-01-01 00:42","77"
"2018-01-01 00:52","77"
"2018-01-01 01:02","77"
"2018-01-01 01:12","78"
"2018-01-01 01:22","77"
"2018-01-01 01:32","78"
"2018-01-01 01:42","78"
"2018-01-01 01:52","78"
"2018-01-01 02:02","78"
"2018-01-01 02:12","78"
"2018-01-01 02:22","78"
"2018-01-01 02:32","78"
"2018-01-01 02:42","78"
"2018-01-01 02:52","78"
"2018-01-01 03:02","78"
"2018-01-01 03:12","78"
"2018-01-01 03:22","79"
"2018-01-01 03:32","79"
"2018-01-01 03:42","79"
"2018-01-01 03:52","78"
"2018-01-01 04:02","79"
"2018-01-01 04:12","78"
"2018-01-01 04:22","79"
"2018-01-01 04:32","79"
"2018-01-01 04:42","79"
"2018-01-01 04:52","79"
"2018-01-01 05:02","79"
"2018-01-01 05:12","79"
"2018-01-01 05:22","78"
"2018-01-01 05:32","79"
"2018-01-01 05:42","79"
"2018-01-01 05:52","80"
"2018-01-01 06:02","80"
"2018-01-01 06:12","80"
"2018-01-01 06:22","80"
"2018-01-01 06:32","79"
"2018-01-01 06:42","79"
"2018-01-01 06:52","79"
"2018-01-01 07:02","79"
"2018-01-01 07:12","79"
"2018-01-01 07:22","79"
"2018-01-01 07:32","79"
"2018-01-01 07:42","79"
"2018-01-01 07:52","79"
"2018-01-01 08:02","79"
"2018-01-01 08:12","79"
"2018-01-01 08:22","79"
"2018-01-01 08:32","79"
"2018-01-01 08:42","79"
"2018-01-01 08:52","79"
"2018-01-01 09:02","78"
"2018-01-01 09:12","78"
"2018-01-01 09:22","78"
"2018-01-01 09:32","78"
"2018-01-01 09:42","78"
"2018-01-01 09:52","78"
"2018-01-01 10:02","78"
"2018-01-01 10:12","78"
"2018-01-01 10:22","78"
"2018-01-01 10:32","78"
"2018-01-01 10:42","78"
"2018-01-01 10:52","78"
"2018-01-01 11:02","78"
"2018-01-01 11:12","77"
"2018-01-01 11:22","77"
"2018-01-01 11:32","76"
"2018-01-01 11:42","76"
"2018-01-01 11:52","75"
"2018-01-01 12:02","75"
"2018-01-01 12:12","76"
"2018-01-01 12:22","75"
"2018-01-01 12:32","76"
"2018-01-01 12:42","75"
"2018-01-01 12:52","75"
"2018-01-01 13:02","75"
"2018-01-01 13:12","74"
"2018-01-01 13:22","74"
"2018-01-01 13:32","73"
"2018-01-01 13:42","73"
"2018-01-01 13:52","72"
"2018-01-01 14:02","72"
"2018-01-01 14:12","71"
"2018-01-01 14:22","71"
"2018-01-01 14:32","71"
"2018-01-01 14:42","70"
"2018-01-01 14:52","71"
"2018-01-01 15:02","72"
"2018-01-01 15:12","73"
"2018-01-01 15:22","73"
"2018-01-01 15:32","73"
"2018-01-01 15:42","73"
"2018-01-01 15:52","74"
"2018-01-01 16:02","74"
"2018-01-01 16:12","73"
"2018-01-01 16:22","73"
"2018-01-01 16:32","72"
"2018-01-01 16:42","71"
"2018-01-01 16:52","71"
"2018-01-01 17:02","71"
"2018-01-01 17:12","72"
"2018-01-01 17:22","72"
"2018-01-01 17:32","73"
"2018-01-01 17:42","73"
"2018-01-01 17:52","74"
"2018-01-01 18:02","74"
"2018-01-01 18:12","74"
"2018-01-01 18:22","74"
"2018-01-01 18:32","75"
"2018-01-01 18:42","75"
"2018-01-01 18:52","75"
"2018-01-01 19:02","75"
"2018-01-01 19:12","75"
"2018-01-01 19:22","75"
"2018-01-01 19:32","75"
"2018-01-01 19:42","75"
"2018-01-01 19:52","74"
"2018-01-01 20:02","75"
"2018-01-01 20:12","75"
"2018-01-01 20:22","74"
"2018-01-01 20:32","74"
"2018-01-01 20:42","74"
"2018-01-01 20:52","74"
"2018-01-01 21:02","74"
"2018-01-01 21:12","74"
"2018-01-01 21:22","73"
"2018-01-01 21:32","73"
"2018-01-01 21:42","73"
"2018-01-01 21:52","73"
"2018-01-01 22:02","73"
"2018-01-01 22:12","73"
"2018-01-01 22:22","73"
"2018-01-01 22:32","73"
"2018-01-01 22:42","73"
"2018-01-01 22:52","73"
"2018-01-01 23:02","74"
"2018-01-01 23:12","74"
"2018-01-01 23:22","75"
"2018-01-01 23:32","74"
"2018-01-01 23:42","74"
"2018-01-01 23:52","75"
"2018-01-02 00:02","74"
"2018-01-02 00:12","76"
"2018-01-02 00:22","75"
"2018-01-02 00:32","75"
"2018-01-02 00:42","76"
"2018-01-02 00:52","75"
"2018-01-02 01:02","75"
"2018-01-02 01:12","75"
"2018-01-02 01:22","75"
"2018-01-02 01:32","75"
"2018-01-02 01:42","75"
"2018-01-02 01:52","75"
"2018-01-02 02:02","75"
"2018-01-02 02:12","75"
"2018-01-02 02:22","75"
"2018-01-02 02:32","75"
"2018-01-02 02:42","75"
"2018-01-02 02:52","75"
"2018-01-02 03:02","75"
"2018-01-02 03:12","75"
"2018-01-02 03:22","75"
"2018-01-02 03:32","75"
"2018-01-02 03:42","76"
"2018-01-02 03:52","76"
"2018-01-02 04:02","76"
"2018-01-02 04:12","76"
"2018-01-02 04:22","76"
"2018-01-02 04:32","76"
"2018-01-02 04:42","76"
"2018-01-02 04:52","77"
"2018-01-02 05:02","77"
"2018-01-02 05:12","77"
"2018-01-02 05:22","77"
"2018-01-02 05:32","77"
"2018-01-02 05:42","77"
"2018-01-02 05:52","77"
"2018-01-02 06:02","77"
"2018-01-02 06:12","77"
"2018-01-02 06:22","77"
"2018-01-02 06:32","77"
