"Time EST","Precipitation Yes/No"
"2018-01-02 09:50","No"
"2018-01-02 10:00","Yes"
"2018-01-02 10:10","Yes"
"2018-01-02 10:20","Yes"
"2018-01-02 10:30","Yes"
"2018-01-02 10:40","Yes"
"2018-01-02 10:50","No"
"2018-01-02 11:00","No"
"2018-01-02 11:10","Yes"
"2018-01-02 11:20","Yes"
"2018-01-02 11:30","Yes"
"2018-01-02 11:40","Yes"
"2018-01-02 11:50","No"
"2018-01-02 12:00","No"
"2018-01-02 12:10","No"
"2018-01-02 12:20","No"
"2018-01-02 12:30","No"
"2018-01-02 12:40","No"
"2018-01-02 12:50","No"
"2018-01-02 13:00","Yes"
"2018-01-02 13:10","Yes"
"2018-01-02 13:20","Yes"
"2018-01-02 13:30","Yes"
"2018-01-02 13:40","No"
"2018-01-02 13:50","No"
"2018-01-02 14:00","No"
"2018-01-02 14:10","No"
"2018-01-02 14:20","Yes"
"2018-01-02 14:30","Yes"
"2018-01-02 14:40","Yes"
"2018-01-02 14:50","Yes"
"2018-01-02 15:00","Yes"
"2018-01-02 15:10","Yes"
"2018-01-02 15:20","Yes"
"2018-01-02 15:30","No"
"2018-01-02 15:40","No"
"2018-01-02 15:50","No"
"2018-01-02 16:00","Yes"
"2018-01-02 16:10","Yes"
"2018-01-02 16:20","Yes"
"2018-01-02 16:30","Yes"
"2018-01-02 16:40","Yes"
"2018-01-02 16:50","Yes"
"2018-01-02 17:00","Yes"
"2018-01-02 17:10","Yes"
"2018-01-02 17:20","Yes"
"2018-01-02 17:30","Yes"
"2018-01-02 17:40","Yes"
"2018-01-02 17:50","Yes"
"2018-01-02 18:00","Yes"
"2018-01-02 18:10","Yes"
"2018-01-02 18:20","Yes"
"2018-01-02 18:30","Yes"
"2018-01-02 18:40","Yes"
"2018-01-02 18:50","Yes"
"2018-01-02 19:00","Yes"
"2018-01-02 19:10","No"
"2018-01-02 19:20","Yes"
"2018-01-02 19:30","Yes"
"2018-01-02 19:40","Yes"
"2018-01-02 19:50","Yes"
"2018-01-02 20:00","Yes"
"2018-01-02 20:10","Yes"
"2018-01-02 20:20","Yes"
"2018-01-02 20:30","Yes"
"2018-01-02 20:40","Yes"
"2018-01-02 20:50","Yes"
"2018-01-02 21:00","Yes"
"2018-01-02 21:10","Yes"
"2018-01-02 21:20","Yes"
"2018-01-02 21:30","Yes"
"2018-01-02 21:40","Yes"
"2018-01-02 21:50","Yes"
"2018-01-02 22:00","Yes"
"2018-01-02 22:10","Yes"
"2018-01-02 22:20","Yes"
"2018-01-02 22:30","Yes"
"2018-01-02 22:40","Yes"
"2018-01-02 22:50","Yes"
"2018-01-02 23:00","Yes"
"2018-01-02 23:10","Yes"
"2018-01-02 23:20","Yes"
"2018-01-02 23:30","Yes"
"2018-01-02 23:40","Yes"
"2018-01-02 23:50","Yes"
"2018-01-03 00:00","Yes"
"2018-01-03 00:10","Yes"
"2018-01-03 00:20","Yes"
"2018-01-03 00:30","Yes"
"2018-01-03 00:40","Yes"
"2018-01-03 00:50","Yes"
"2018-01-03 01:00","Yes"
"2018-01-03 01:10","Yes"
"2018-01-03 01:20","Yes"
"2018-01-03 01:30","Yes"
"2018-01-03 01:40","Yes"
"2018-01-03 01:50","Yes"
"2018-01-03 02:00","Yes"
"2018-01-03 02:10","Yes"
"2018-01-03 02:20","Yes"
"2018-01-03 02:30","Yes"
"2018-01-03 02:40","Yes"
"2018-01-03 02:50","Yes"
"2018-01-03 03:00","Yes"
"2018-01-03 03:10","Yes"
"2018-01-03 03:20","Yes"
"2018-01-03 03:30","Yes"
"2018-01-03 03:40","Yes"
"2018-01-03 03:50","Yes"
"2018-01-03 04:00","Yes"
"2018-01-03 04:10","Yes"
"2018-01-03 04:20","Yes"
"2018-01-03 04:30","Yes"
"2018-01-03 04:40","No"
"2018-01-03 04:50","Yes"
"2018-01-03 05:00","Yes"
"2018-01-03 05:10","Yes"
"2018-01-03 05:20","Yes"
"2018-01-03 05:30","Yes"
"2018-01-03 05:40","Yes"
"2018-01-03 05:50","Yes"
"2018-01-03 06:00","Yes"
"2018-01-03 06:10","Yes"
"2018-01-03 06:20","Yes"
"2018-01-03 06:30","Yes"
"2018-01-03 06:40","Yes"
"2018-01-03 06:50","Yes"
"2018-01-03 07:00","Yes"
"2018-01-03 07:10","Yes"
"2018-01-03 07:20","Yes"
"2018-01-03 07:30","Yes"
"2018-01-03 07:40","Yes"
"2018-01-03 07:50","Yes"
"2018-01-03 08:00","Yes"
"2018-01-03 08:10","Yes"
"2018-01-03 08:20","Yes"
"2018-01-03 08:31","Yes"
"2018-01-03 08:40","Yes"
"2018-01-03 08:50","Yes"
"2018-01-03 09:00","Yes"
"2018-01-03 09:10","Yes"
"2018-01-03 09:20","Yes"
"2018-01-03 09:32","Yes"
"2018-01-03 09:40","Yes"
"2018-01-03 09:50","Yes"
"2018-01-03 10:00","Yes"
"2018-01-03 10:10","Yes"
"2018-01-03 10:20","Yes"
"2018-01-03 10:30","Yes"
"2018-01-03 10:40","Yes"
"2018-01-03 10:50","Yes"
"2018-01-03 11:00","Yes"
"2018-01-03 11:10","Yes"
"2018-01-03 11:20","Yes"
"2018-01-03 11:30","Yes"
"2018-01-03 11:40","Yes"
"2018-01-03 11:50","Yes"
"2018-01-03 12:00","Yes"
"2018-01-03 12:10","Yes"
"2018-01-03 12:20","Yes"
"2018-01-03 12:30","Yes"
"2018-01-03 12:40","Yes"
"2018-01-03 12:50","Yes"
"2018-01-03 13:00","Yes"
"2018-01-03 13:10","Yes"
"2018-01-03 13:20","Yes"
"2018-01-03 13:30","Yes"
"2018-01-03 13:40","Yes"
"2018-01-03 13:50","Yes"
"2018-01-03 14:00","Yes"
"2018-01-03 14:10","Yes"
"2018-01-03 14:20","Yes"
"2018-01-03 14:30","Yes"
"2018-01-03 14:40","Yes"
"2018-01-03 14:50","Yes"
"2018-01-03 15:00","Yes"
"2018-01-03 15:10","Yes"
"2018-01-03 15:20","Yes"
"2018-01-03 15:30","Yes"
"2018-01-03 15:40","Yes"
"2018-01-03 15:50","Yes"
"2018-01-03 16:00","Yes"
"2018-01-03 16:10","Yes"
"2018-01-03 16:20","Yes"
"2018-01-03 16:30","Yes"
"2018-01-03 16:40","Yes"
"2018-01-03 16:50","Yes"
"2018-01-03 17:00","Yes"
"2018-01-03 17:13","Yes"
"2018-01-03 17:20","Yes"
"2018-01-03 17:32","No"
"2018-01-03 17:40","No"
"2018-01-03 18:00","Yes"
"2018-01-03 18:19","Yes"
"2018-01-03 18:20","Yes"
"2018-01-03 18:40","Yes"
"2018-01-03 18:50","Yes"
"2018-01-03 19:00","No"
"2018-01-03 19:10","Yes"
"2018-01-03 19:20","Yes"
"2018-01-03 19:30","Yes"
"2018-01-03 19:40","Yes"
"2018-01-03 19:50","Yes"
"2018-01-03 20:00","Yes"
"2018-01-03 20:10","Yes"
"2018-01-03 20:20","Yes"
"2018-01-03 20:30","Yes"
"2018-01-03 20:40","No"
"2018-01-03 20:50","Yes"
"2018-01-03 21:00","No"
"2018-01-03 21:10","No"
"2018-01-03 21:20","Yes"
"2018-01-03 21:30","No"
"2018-01-03 21:40","Yes"
"2018-01-03 21:50","No"
"2018-01-03 22:00","No"
"2018-01-03 22:10","No"
"2018-01-03 22:20","No"
"2018-01-03 22:30","No"
"2018-01-03 22:40","No"
"2018-01-03 22:50","No"
"2018-01-03 23:00","No"
"2018-01-03 23:10","Yes"
"2018-01-03 23:20","No"
"2018-01-03 23:30","Yes"
"2018-01-03 23:40","No"
"2018-01-03 23:50","No"
"2018-01-04 00:00","No"
"2018-01-04 00:10","No"
"2018-01-04 00:20","No"
"2018-01-04 00:30","No"
"2018-01-04 00:40","No"
"2018-01-04 00:50","No"
"2018-01-04 01:00","No"
"2018-01-04 01:16","No"
"2018-01-04 01:20","No"
"2018-01-04 01:30","No"
"2018-01-04 01:40","No"
"2018-01-04 01:50","No"
"2018-01-04 02:00","No"
"2018-01-04 02:18","No"
"2018-01-04 02:20","No"
"2018-01-04 02:40","No"
"2018-01-04 03:00","No"
"2018-01-04 03:20","No"
"2018-01-04 03:40","Yes"
