"Time EST","Relative Humidity (%)"
"2018-03-01 00:06","84"
"2018-03-01 00:16","85"
"2018-03-01 00:26","85"
"2018-03-01 00:36","86"
"2018-03-01 00:46","86"
"2018-03-01 00:55","86"
"2018-03-01 00:56","86"
"2018-03-01 01:06","86"
"2018-03-01 01:16","86"
"2018-03-01 01:26","86"
"2018-03-01 01:36","86"
"2018-03-01 01:46","86"
"2018-03-01 01:55","87"
"2018-03-01 01:56","87"
"2018-03-01 02:06","87"
"2018-03-01 02:16","87"
"2018-03-01 02:26","87"
"2018-03-01 02:36","87"
"2018-03-01 02:46","87"
"2018-03-01 02:55","87"
"2018-03-01 02:56","87"
"2018-03-01 03:06","87"
"2018-03-01 03:16","88"
"2018-03-01 03:26","88"
"2018-03-01 03:36","88"
"2018-03-01 03:46","89"
"2018-03-01 03:55","88"
"2018-03-01 03:56","88"
"2018-03-01 04:06","88"
"2018-03-01 04:16","89"
"2018-03-01 04:26","89"
"2018-03-01 04:36","89"
"2018-03-01 04:46","89"
"2018-03-01 04:55","89"
"2018-03-01 04:56","89"
"2018-03-01 05:06","89"
"2018-03-01 05:16","89"
"2018-03-01 05:26","89"
"2018-03-01 05:36","89"
"2018-03-01 05:46","89"
"2018-03-01 05:55","89"
"2018-03-01 05:56","89"
"2018-03-01 06:06","89"
"2018-03-01 06:16","89"
"2018-03-01 06:26","89"
"2018-03-01 06:36","89"
"2018-03-01 06:46","89"
"2018-03-01 06:55","89"
"2018-03-01 06:56","89"
"2018-03-01 07:06","89"
"2018-03-01 07:16","89"
"2018-03-01 07:26","89"
"2018-03-01 08:26","88"
"2018-03-01 08:36","87"
"2018-03-01 08:46","88"
"2018-03-01 08:55","87"
"2018-03-01 08:56","87"
"2018-03-01 09:06","87"
"2018-03-01 09:16","87"
"2018-03-01 09:26","87"
"2018-03-01 09:36","87"
"2018-03-01 09:46","87"
"2018-03-01 09:55","87"
"2018-03-01 09:56","87"
"2018-03-01 10:06","86"
"2018-03-01 10:16","86"
"2018-03-01 10:26","86"
"2018-03-01 10:36","85"
"2018-03-01 10:46","85"
"2018-03-01 10:55","84"
"2018-03-01 10:56","84"
"2018-03-01 11:06","84"
"2018-03-01 11:16","84"
"2018-03-01 11:26","83"
"2018-03-01 11:36","83"
"2018-03-01 11:46","82"
"2018-03-01 11:55","81"
"2018-03-01 11:56","81"
