"Time EST","Relative Humidity (%)"
"2017-12-01 00:02","89"
"2017-12-01 00:12","89"
"2017-12-01 00:22","89"
"2017-12-01 00:32","89"
"2017-12-01 00:42","89"
"2017-12-01 00:52","89"
"2017-12-01 01:02","89"
"2017-12-01 01:12","88"
"2017-12-01 01:22","88"
"2017-12-01 01:32","88"
"2017-12-01 01:42","88"
"2017-12-01 01:52","88"
"2017-12-01 02:02","88"
"2017-12-01 02:12","88"
"2017-12-01 02:22","88"
"2017-12-01 02:32","88"
"2017-12-01 02:42","88"
"2017-12-01 02:52","87"
"2017-12-01 03:02","87"
"2017-12-01 03:12","87"
"2017-12-01 03:32","87"
"2017-12-01 03:52","87"
"2017-12-01 04:12","88"
"2017-12-01 04:32","88"
"2017-12-01 04:52","88"
"2017-12-01 05:12","88"
"2017-12-01 05:32","88"
"2017-12-01 05:52","88"
"2017-12-01 06:12","88"
"2017-12-01 06:32","88"
"2017-12-01 06:52","89"
"2017-12-01 07:12","89"
"2017-12-01 07:32","89"
"2017-12-01 07:52","89"
"2017-12-01 08:12","89"
"2017-12-01 08:32","89"
"2017-12-01 08:52","89"
"2017-12-01 09:12","89"
"2017-12-01 09:32","88"
"2017-12-01 09:52","88"
"2017-12-01 10:12","87"
"2017-12-01 10:32","86"
"2017-12-01 10:52","85"
"2017-12-01 11:12","84"
"2017-12-01 11:32","83"
"2017-12-01 11:52","82"
"2017-12-01 12:12","81"
"2017-12-01 12:32","80"
"2017-12-01 12:52","79"
"2017-12-01 13:12","79"
"2017-12-01 13:32","78"
"2017-12-01 13:42","77"
"2017-12-01 13:52","78"
"2017-12-01 14:02","78"
"2017-12-01 14:12","77"
"2017-12-01 14:22","77"
"2017-12-01 14:32","77"
"2017-12-01 14:42","77"
"2017-12-01 14:52","76"
"2017-12-01 15:02","76"
"2017-12-01 15:12","76"
"2017-12-01 15:22","75"
"2017-12-01 15:32","76"
"2017-12-01 15:42","75"
"2017-12-01 15:52","75"
"2017-12-01 16:02","75"
"2017-12-01 16:12","75"
"2017-12-01 16:22","75"
"2017-12-01 16:32","75"
"2017-12-01 16:42","75"
"2017-12-01 16:52","75"
"2017-12-01 17:02","75"
"2017-12-01 17:12","75"
"2017-12-01 17:22","75"
"2017-12-01 17:32","75"
"2017-12-01 17:42","74"
"2017-12-01 17:52","75"
"2017-12-01 18:02","75"
"2017-12-01 18:12","75"
"2017-12-01 18:22","75"
"2017-12-01 18:32","76"
"2017-12-01 18:42","76"
"2017-12-01 18:52","76"
"2017-12-01 19:02","76"
"2017-12-01 19:12","76"
"2017-12-01 19:22","76"
"2017-12-01 19:32","76"
"2017-12-01 19:42","76"
"2017-12-01 19:52","76"
"2017-12-01 20:02","76"
"2017-12-01 20:12","76"
"2017-12-01 20:22","76"
"2017-12-01 20:32","76"
"2017-12-01 20:42","76"
"2017-12-01 20:52","77"
"2017-12-01 21:02","77"
"2017-12-01 21:12","77"
"2017-12-01 21:22","77"
"2017-12-01 21:32","77"
"2017-12-01 21:42","77"
"2017-12-01 21:52","77"
"2017-12-01 22:02","77"
"2017-12-01 22:12","78"
"2017-12-01 22:22","78"
"2017-12-01 22:32","78"
"2017-12-01 22:42","78"
"2017-12-01 22:52","78"
"2017-12-01 23:02","78"
"2017-12-01 23:12","78"
"2017-12-01 23:22","78"
"2017-12-01 23:32","78"
"2017-12-01 23:42","78"
"2017-12-01 23:52","78"
"2017-12-02 00:02","78"
"2017-12-02 00:12","78"
"2017-12-02 00:22","78"
"2017-12-02 00:32","78"
"2017-12-02 00:42","78"
"2017-12-02 00:52","78"
"2017-12-02 01:02","78"
"2017-12-02 01:12","78"
"2017-12-02 01:22","79"
"2017-12-02 01:32","79"
"2017-12-02 01:42","79"
"2017-12-02 01:52","79"
"2017-12-02 02:02","79"
"2017-12-02 02:12","79"
"2017-12-02 02:22","79"
"2017-12-02 02:32","79"
"2017-12-02 02:42","79"
"2017-12-02 02:52","79"
"2017-12-02 03:02","79"
"2017-12-02 03:12","79"
"2017-12-02 03:22","79"
"2017-12-02 03:32","79"
"2017-12-02 03:42","80"
"2017-12-02 03:52","80"
"2017-12-02 04:02","80"
"2017-12-02 04:12","80"
"2017-12-02 04:22","80"
"2017-12-02 04:32","80"
"2017-12-02 04:42","80"
"2017-12-02 04:52","81"
"2017-12-02 05:02","81"
"2017-12-02 05:12","81"
"2017-12-02 05:22","82"
"2017-12-02 05:32","82"
"2017-12-02 05:42","82"
"2017-12-02 05:52","82"
"2017-12-02 06:02","82"
"2017-12-02 06:12","83"
"2017-12-02 06:22","83"
"2017-12-02 06:32","83"
"2017-12-02 06:42","83"
"2017-12-02 06:52","84"
"2017-12-02 07:02","84"
"2017-12-02 07:12","84"
"2017-12-02 07:22","84"
"2017-12-02 07:32","84"
"2017-12-02 07:42","84"
"2017-12-02 07:52","85"
"2017-12-02 08:02","85"
"2017-12-02 08:12","85"
"2017-12-02 08:22","85"
"2017-12-02 08:32","85"
"2017-12-02 08:42","85"
"2017-12-02 08:52","85"
"2017-12-02 09:02","85"
"2017-12-02 09:12","85"
"2017-12-02 09:22","85"
"2017-12-02 09:32","85"
"2017-12-02 09:42","85"
"2017-12-02 09:52","85"
"2017-12-02 10:02","85"
"2017-12-02 10:12","85"
"2017-12-02 10:22","85"
"2017-12-02 10:32","85"
"2017-12-02 10:42","84"
"2017-12-02 10:52","84"
"2017-12-02 11:02","84"
"2017-12-02 11:12","84"
"2017-12-02 11:22","83"
"2017-12-02 11:32","83"
"2017-12-02 11:42","82"
"2017-12-02 11:52","81"
