"Time EST","Precipitation 1h (mm)","Precipitation Rate (mm/h)","Precipitation Yes/No"
"2017-12-01 00:02","0.0","0","No"
"2017-12-01 00:12","0.0","0","No"
"2017-12-01 00:22","0.0","0","No"
"2017-12-01 00:32","0.0","0","No"
"2017-12-01 00:42","0.0","0","No"
"2017-12-01 00:52","0.0","0","No"
"2017-12-01 01:02","0.0","0","No"
"2017-12-01 01:12","0.0","0","No"
"2017-12-01 01:22","0.0","0","No"
"2017-12-01 01:32","0.0","0","No"
"2017-12-01 01:42","0.0","0","No"
"2017-12-01 01:52","0.0","0","No"
"2017-12-01 02:02","0.0","0","No"
"2017-12-01 02:12","0.0","0","No"
"2017-12-01 02:22","0.0","0","No"
"2017-12-01 02:32","0.0","0","No"
"2017-12-01 02:42","0.0","0","No"
"2017-12-01 02:52","0.0","0","No"
"2017-12-01 03:02","0.0","0","No"
"2017-12-01 03:12","0.0","0","No"
"2017-12-01 03:32","0.0","0","No"
"2017-12-01 03:52","0.0","0","No"
"2017-12-01 04:12","0.0","0","No"
"2017-12-01 04:32","0.0","0","No"
"2017-12-01 04:52","0.0","0","No"
"2017-12-01 05:12","0.0","0","No"
"2017-12-01 05:32","0.0","0","No"
"2017-12-01 05:52","0.0","0","No"
"2017-12-01 06:12","0.0","0","No"
"2017-12-01 06:32","0.0","0","No"
"2017-12-01 06:52","0.0","0","No"
"2017-12-01 07:12","0.0","0","No"
"2017-12-01 07:32","0.0","0","No"
"2017-12-01 07:52","0.0","0","No"
"2017-12-01 08:12","0.0","0","No"
"2017-12-01 08:32","0.0","0","No"
"2017-12-01 08:52","0.0","0","No"
"2017-12-01 09:12","0.0","0","No"
"2017-12-01 09:32","0.0","0","No"
"2017-12-01 09:52","0.0","0","No"
"2017-12-01 10:12","0.0","0","No"
"2017-12-01 10:32","0.0","0","No"
"2017-12-01 10:52","0.0","0","No"
"2017-12-01 11:12","0.0","0","No"
"2017-12-01 11:32","0.0","0","No"
"2017-12-01 11:52","0.0","0","No"
"2017-12-01 12:12","0.0","0","No"
"2017-12-01 12:32","0.0","0","No"
"2017-12-01 12:52","0.0","0","No"
"2017-12-01 13:12","0.0","0","No"
"2017-12-01 13:32","0.0","0","No"
"2017-12-01 13:42","0.0","0","No"
"2017-12-01 13:52","0.0","0","No"
"2017-12-01 14:02","0.0","0","No"
"2017-12-01 14:12","0.0","0","No"
"2017-12-01 14:22","0.0","0","No"
"2017-12-01 14:32","0.0","0","No"
"2017-12-01 14:42","0.0","0","No"
"2017-12-01 14:52","0.0","0","No"
"2017-12-01 15:02","0.0","0","No"
"2017-12-01 15:12","0.0","0","No"
"2017-12-01 15:22","0.0","0","No"
"2017-12-01 15:32","0.0","0","No"
"2017-12-01 15:42","0.0","0","No"
"2017-12-01 15:52","0.0","0","No"
"2017-12-01 16:02","0.0","0","No"
"2017-12-01 16:12","0.0","0","No"
"2017-12-01 16:22","0.0","0","No"
"2017-12-01 16:32","0.0","0","No"
"2017-12-01 16:42","0.0","0","No"
"2017-12-01 16:52","0.0","0","No"
"2017-12-01 17:02","0.0","0","No"
"2017-12-01 17:12","0.0","0","No"
"2017-12-01 17:22","0.0","0","No"
"2017-12-01 17:32","0.0","0","No"
"2017-12-01 17:42","0.0","0","No"
"2017-12-01 17:52","0.0","0","No"
"2017-12-01 18:02","0.0","0","No"
"2017-12-01 18:12","0.0","0","No"
"2017-12-01 18:22","0.0","0","No"
"2017-12-01 18:32","0.0","0","No"
"2017-12-01 18:42","0.0","0","No"
"2017-12-01 18:52","0.0","0","No"
"2017-12-01 19:02","0.0","0","No"
"2017-12-01 19:12","0.0","0","No"
"2017-12-01 19:22","0.0","0","No"
"2017-12-01 19:32","0.0","0","No"
"2017-12-01 19:42","0.0","0","No"
"2017-12-01 19:52","0.0","0","No"
"2017-12-01 20:02","0.0","0","No"
"2017-12-01 20:12","0.0","0","No"
"2017-12-01 20:22","0.0","0","No"
"2017-12-01 20:32","0.0","0","No"
"2017-12-01 20:42","0.0","0","No"
"2017-12-01 20:52","0.0","0","No"
"2017-12-01 21:02","0.0","0","No"
"2017-12-01 21:12","0.0","0","No"
"2017-12-01 21:22","0.0","0","No"
"2017-12-01 21:32","0.0","0","No"
"2017-12-01 21:42","0.0","0","No"
"2017-12-01 21:52","0.0","0","No"
"2017-12-01 22:02","0.0","0","No"
"2017-12-01 22:12","0.0","0","No"
"2017-12-01 22:22","0.0","0","No"
"2017-12-01 22:32","0.0","0","No"
"2017-12-01 22:42","0.0","0","No"
"2017-12-01 22:52","0.0","0","No"
"2017-12-01 23:02","0.0","0","No"
"2017-12-01 23:12","0.0","0","No"
"2017-12-01 23:22","0.0","0","No"
"2017-12-01 23:32","0.0","0","No"
"2017-12-01 23:42","0.0","0","No"
"2017-12-01 23:52","0.0","0","No"
"2017-12-02 00:02","0.0","0","No"
"2017-12-02 00:12","0.0","0","No"
"2017-12-02 00:22","0.0","0","No"
"2017-12-02 00:32","0.0","0","No"
"2017-12-02 00:42","0.0","0","No"
"2017-12-02 00:52","0.0","0","No"
"2017-12-02 01:02","0.0","0","No"
"2017-12-02 01:12","0.0","0","No"
"2017-12-02 01:22","0.0","0","No"
"2017-12-02 01:32","0.0","0","No"
"2017-12-02 01:42","0.0","0","No"
"2017-12-02 01:52","0.0","0","No"
"2017-12-02 02:02","0.0","0","No"
"2017-12-02 02:12","0.0","0","No"
"2017-12-02 02:22","0.0","0","No"
"2017-12-02 02:32","0.0","0","No"
"2017-12-02 02:42","0.0","0","No"
"2017-12-02 02:52","0.0","0","No"
"2017-12-02 03:02","0.0","0","No"
"2017-12-02 03:12","0.0","0","No"
"2017-12-02 03:22","0.0","0","No"
"2017-12-02 03:32","0.0","0","No"
"2017-12-02 03:42","0.0","0","No"
"2017-12-02 03:52","0.0","0","No"
"2017-12-02 04:02","0.0","0","No"
"2017-12-02 04:12","0.0","0","No"
"2017-12-02 04:22","0.0","0","No"
"2017-12-02 04:32","0.0","0","No"
"2017-12-02 04:42","0.0","0","No"
"2017-12-02 04:52","0.0","0","No"
"2017-12-02 05:02","0.0","0","No"
"2017-12-02 05:12","0.0","0","No"
"2017-12-02 05:22","0.0","0","No"
"2017-12-02 05:32","0.0","0","No"
"2017-12-02 05:42","0.0","0","No"
"2017-12-02 05:52","0.0","0","No"
"2017-12-02 06:02","0.0","0","No"
"2017-12-02 06:12","0.0","0","No"
"2017-12-02 06:22","0.0","0","No"
"2017-12-02 06:32","0.0","0","No"
"2017-12-02 06:42","0.0","0","No"
"2017-12-02 06:52","0.0","0","No"
"2017-12-02 07:02","0.0","0","No"
"2017-12-02 07:12","0.0","0","No"
"2017-12-02 07:22","0.0","0","No"
"2017-12-02 07:32","0.0","0","No"
"2017-12-02 07:42","0.0","0","No"
"2017-12-02 07:52","0.0","0","No"
"2017-12-02 08:02","0.0","0","No"
"2017-12-02 08:12","0.0","0","No"
"2017-12-02 08:22","0.0","0","No"
"2017-12-02 08:32","0.0","0","No"
"2017-12-02 08:42","0.0","0","No"
"2017-12-02 08:52","0.0","0","No"
"2017-12-02 09:02","0.0","0","No"
"2017-12-02 09:12","0.0","0","No"
"2017-12-02 09:22","0.0","0","No"
"2017-12-02 09:32","0.0","0","No"
"2017-12-02 09:42","0.0","0","No"
"2017-12-02 09:52","0.0","0","No"
"2017-12-02 10:02","0.0","0","No"
"2017-12-02 10:12","0.0","0","No"
"2017-12-02 10:22","0.0","0","No"
"2017-12-02 10:32","0.0","0","No"
"2017-12-02 10:42","0.0","0","No"
"2017-12-02 10:52","0.0","0","No"
"2017-12-02 11:02","0.0","0","No"
"2017-12-02 11:12","0.0","0","No"
"2017-12-02 11:22","0.0","0","No"
"2017-12-02 11:32","0.0","0","No"
"2017-12-02 11:42","0.0","0","No"
"2017-12-02 11:52","0.0","0","No"
"2017-12-02 12:02","0.0","0","No"
"2017-12-02 12:12","0.0","0","No"
"2017-12-02 12:22","0.0","0","No"
"2017-12-02 12:32","0.0","0","No"
"2017-12-02 12:42","0.0","0","No"
"2017-12-02 12:52","0.0","0","No"
"2017-12-02 13:02","0.0","0","No"
"2017-12-02 13:12","0.0","0","No"
"2017-12-02 13:22","0.0","0","No"
"2017-12-02 13:32","0.0","0","No"
"2017-12-02 13:42","0.0","0","No"
"2017-12-02 13:52","0.0","0","No"
"2017-12-02 14:02","0.0","0","No"
"2017-12-02 14:12","0.0","0","No"
"2017-12-02 14:22","0.0","0","No"
"2017-12-02 14:32","0.0","0","No"
"2017-12-02 14:42","0.0","0","No"
"2017-12-02 14:52","0.0","0","No"
"2017-12-02 15:02","0.0","0","No"
"2017-12-02 15:12","0.0","0","No"
"2017-12-02 15:22","0.0","0","No"
"2017-12-02 15:32","0.0","0","No"
"2017-12-02 15:42","0.0","0","No"
"2017-12-02 15:52","0.0","0","No"
"2017-12-02 16:02","0.0","0","No"
"2017-12-02 16:12","0.0","0","No"
"2017-12-02 16:22","0.0","0","No"
"2017-12-02 16:32","0.0","0","No"
"2017-12-02 16:42","0.0","0","No"
"2017-12-02 16:52","0.0","0","No"
"2017-12-02 17:02","0.0","0","No"
"2017-12-02 17:12","0.0","0","No"
"2017-12-02 17:22","0.0","0","No"
"2017-12-02 17:32","0.0","0","No"
"2017-12-02 17:42","0.0","0","No"
"2017-12-02 17:52","0.0","0","No"
"2017-12-02 18:02","0.0","0","No"
"2017-12-02 18:12","0.0","0","No"
"2017-12-02 18:22","0.0","0","No"
"2017-12-02 18:32","0.0","0","No"
"2017-12-02 18:42","0.0","0","No"
"2017-12-02 18:52","0.0","0","No"
"2017-12-02 19:02","0.0","0","No"
"2017-12-02 19:12","0.0","0","No"
"2017-12-02 19:22","0.0","0","No"
"2017-12-02 19:32","0.0","0","No"
"2017-12-02 19:42","0.0","0","No"
"2017-12-02 19:52","0.0","0","No"
"2017-12-02 20:02","0.0","0","No"
"2017-12-02 20:12","0.0","0","No"
"2017-12-02 20:22","0.0","0","No"
"2017-12-02 20:32","0.0","0","No"
"2017-12-02 20:42","0.0","0","No"
"2017-12-02 20:52","0.0","0","No"
"2017-12-02 21:02","0.0","0","No"
"2017-12-02 21:12","0.0","0","No"
"2017-12-02 21:22","0.0","0","No"
"2017-12-02 21:32","0.0","0","No"
"2017-12-02 21:42","0.0","0","No"
"2017-12-02 21:52","0.0","0","No"
"2017-12-02 22:02","0.0","0","No"
"2017-12-02 22:12","0.0","0","No"
"2017-12-02 22:22","0.0","0","No"
"2017-12-02 22:32","0.0","0","No"
"2017-12-02 22:42","0.0","0","No"
"2017-12-02 22:52","0.0","0","No"
"2017-12-02 23:02","0.0","0","No"
"2017-12-02 23:12","0.0","0","No"
"2017-12-02 23:22","0.0","0","No"
"2017-12-02 23:32","0.0","0","No"
"2017-12-02 23:42","0.0","0","No"
"2017-12-02 23:52","0.0","0","No"
"2017-12-03 00:02","0.0","0","No"
"2017-12-03 00:12","0.0","0","No"
"2017-12-03 00:22","0.0","0","No"
"2017-12-03 00:32","0.0","0","No"
"2017-12-03 00:42","0.0","0","No"
"2017-12-03 00:52","0.0","0","No"
"2017-12-03 01:02","0.0","0","No"
"2017-12-03 01:12","0.0","0","No"
"2017-12-03 01:22","0.0","0","No"
"2017-12-03 01:32","0.0","0","No"
"2017-12-03 01:42","0.0","0","No"
"2017-12-03 01:52","0.0","0","No"
"2017-12-03 02:02","0.0","0","No"
"2017-12-03 02:12","0.0","0","No"
"2017-12-03 02:22","0.0","0","No"
"2017-12-03 02:32","0.0","0","No"
"2017-12-03 02:42","0.0","0","No"
"2017-12-03 02:52","0.0","0","No"
"2017-12-03 03:02","0.0","0","No"
"2017-12-03 03:12","0.0","0","No"
"2017-12-03 03:22","0.0","0","No"
"2017-12-03 03:32","0.0","0","No"
"2017-12-03 03:42","0.0","0","No"
"2017-12-03 03:52","0.0","0","No"
"2017-12-03 04:02","0.0","0","No"
"2017-12-03 04:12","0.0","0","No"
"2017-12-03 04:22","0.0","0","No"
"2017-12-03 04:32","0.0","0","No"
"2017-12-03 04:42","0.0","0","No"
"2017-12-03 04:52","0.0","0","No"
"2017-12-03 05:02","0.0","0","No"
"2017-12-03 05:12","0.0","0","No"
"2017-12-03 05:22","0.0","0","No"
"2017-12-03 05:32","0.0","0","No"
"2017-12-03 05:42","0.0","0","No"
"2017-12-03 05:52","0.0","0","No"
"2017-12-03 06:02","0.0","0","No"
"2017-12-03 06:12","0.0","0","No"
"2017-12-03 06:22","0.0","0","No"
"2017-12-03 06:32","0.0","0","No"
"2017-12-03 06:42","0.0","0","No"
"2017-12-03 06:52","0.0","0","No"
"2017-12-03 07:02","0.0","0","No"
"2017-12-03 07:12","0.0","0","No"
"2017-12-03 07:22","0.0","0","No"
"2017-12-03 07:32","0.0","0","No"
"2017-12-03 07:42","0.0","0","No"
"2017-12-03 07:52","0.0","0","No"
"2017-12-03 08:02","0.0","0","No"
"2017-12-03 08:12","0.0","0","No"
"2017-12-03 08:22","0.0","0","No"
"2017-12-03 08:32","0.0","0","No"
"2017-12-03 08:42","0.0","0","No"
"2017-12-03 08:52","0.0","0","No"
"2017-12-03 09:02","0.0","0","No"
