"Time EST","Precipitation Yes/No"
"2018-01-06 09:46","No"
"2018-01-06 09:57","No"
"2018-01-06 10:06","No"
"2018-01-06 10:16","No"
"2018-01-06 10:26","No"
"2018-01-06 10:36","No"
"2018-01-06 10:46","No"
"2018-01-06 10:57","No"
"2018-01-06 11:06","No"
"2018-01-06 11:16","No"
"2018-01-06 11:26","No"
"2018-01-06 11:36","No"
"2018-01-06 11:46","No"
"2018-01-06 11:57","No"
"2018-01-06 12:06","No"
"2018-01-06 12:16","No"
"2018-01-06 12:26","No"
"2018-01-06 12:36","No"
"2018-01-06 12:46","No"
"2018-01-06 12:57","No"
"2018-01-06 13:06","No"
"2018-01-06 13:16","No"
"2018-01-06 13:26","No"
"2018-01-06 13:36","No"
"2018-01-06 13:46","No"
"2018-01-06 13:57","No"
"2018-01-06 14:06","No"
"2018-01-06 14:16","No"
"2018-01-06 14:26","No"
"2018-01-06 14:36","No"
"2018-01-06 14:46","No"
"2018-01-06 14:57","No"
"2018-01-06 15:06","No"
"2018-01-06 15:16","No"
"2018-01-06 15:26","No"
"2018-01-06 15:36","No"
"2018-01-06 15:46","No"
"2018-01-06 15:57","No"
"2018-01-06 16:06","No"
"2018-01-06 16:16","No"
"2018-01-06 16:26","No"
"2018-01-06 16:36","No"
"2018-01-06 16:46","No"
"2018-01-06 16:57","No"
"2018-01-06 17:06","No"
"2018-01-06 17:16","No"
"2018-01-06 17:26","No"
"2018-01-06 17:36","No"
"2018-01-06 17:46","No"
"2018-01-06 17:57","No"
"2018-01-06 18:06","No"
"2018-01-06 18:16","No"
"2018-01-06 18:26","No"
"2018-01-06 18:36","No"
"2018-01-06 18:46","No"
"2018-01-06 18:57","No"
"2018-01-06 19:06","No"
"2018-01-06 19:16","No"
"2018-01-06 19:26","No"
"2018-01-06 19:36","No"
"2018-01-06 19:46","No"
"2018-01-06 19:57","No"
"2018-01-06 20:06","No"
"2018-01-06 20:16","No"
"2018-01-06 20:26","No"
