"Time EST","Relative Humidity (%)"
"2018-01-01 00:06","79"
"2018-01-01 00:16","79"
"2018-01-01 00:26","79"
"2018-01-01 00:36","79"
"2018-01-01 00:46","76"
"2018-01-01 00:57","79"
"2018-01-01 01:06","78"
"2018-01-01 01:16","79"
"2018-01-01 01:26","79"
"2018-01-01 01:36","79"
"2018-01-01 01:46","79"
"2018-01-01 01:57","79"
"2018-01-01 02:06","80"
"2018-01-01 02:16","79"
"2018-01-01 02:26","80"
"2018-01-01 02:36","79"
"2018-01-01 02:46","80"
"2018-01-01 02:57","80"
"2018-01-01 03:06","80"
"2018-01-01 03:16","80"
"2018-01-01 03:26","80"
"2018-01-01 03:36","80"
"2018-01-01 03:46","79"
"2018-01-01 03:57","80"
"2018-01-01 04:06","80"
"2018-01-01 04:16","80"
"2018-01-01 04:26","80"
"2018-01-01 04:36","80"
"2018-01-01 04:46","80"
"2018-01-01 04:57","80"
"2018-01-01 05:06","80"
"2018-01-01 05:17","80"
"2018-01-01 05:26","80"
"2018-01-01 05:36","80"
"2018-01-01 05:46","80"
"2018-01-01 05:57","81"
"2018-01-01 06:06","78"
"2018-01-01 06:16","80"
"2018-01-01 06:26","80"
"2018-01-01 06:36","80"
"2018-01-01 06:46","80"
"2018-01-01 06:57","80"
"2018-01-01 07:06","80"
"2018-01-01 07:16","80"
"2018-01-01 07:26","80"
"2018-01-01 07:36","80"
"2018-01-01 07:46","80"
"2018-01-01 07:57","79"
"2018-01-01 08:06","79"
"2018-01-01 08:16","80"
"2018-01-01 08:26","80"
"2018-01-01 08:36","77"
"2018-01-01 08:46","78"
"2018-01-01 08:57","78"
"2018-01-01 09:06","78"
"2018-01-01 09:16","77"
"2018-01-01 09:26","75"
"2018-01-01 09:36","76"
"2018-01-01 09:46","75"
"2018-01-01 09:57","76"
"2018-01-01 10:06","75"
"2018-01-01 10:16","76"
"2018-01-01 10:26","75"
"2018-01-01 10:36","76"
"2018-01-01 10:46","76"
"2018-01-01 10:57","76"
"2018-01-01 11:06","76"
"2018-01-01 11:16","77"
"2018-01-01 11:26","77"
"2018-01-01 11:36","76"
"2018-01-01 11:46","77"
"2018-01-01 11:57","76"
"2018-01-01 12:06","76"
"2018-01-01 12:16","76"
"2018-01-01 12:26","76"
"2018-01-01 12:36","76"
"2018-01-01 12:46","76"
"2018-01-01 12:57","76"
"2018-01-01 13:06","76"
"2018-01-01 13:17","76"
"2018-01-01 13:26","76"
"2018-01-01 13:36","76"
"2018-01-01 13:46","76"
"2018-01-01 13:57","76"
"2018-01-01 14:06","76"
"2018-01-01 14:16","76"
"2018-01-01 14:26","76"
"2018-01-01 14:36","76"
"2018-01-01 14:46","76"
"2018-01-01 14:57","77"
"2018-01-01 15:06","77"
"2018-01-01 15:16","77"
"2018-01-01 15:26","77"
"2018-01-01 15:36","77"
"2018-01-01 15:46","77"
"2018-01-01 15:57","77"
"2018-01-01 16:06","77"
"2018-01-01 16:16","77"
"2018-01-01 16:26","77"
"2018-01-01 16:36","78"
"2018-01-01 16:46","78"
"2018-01-01 16:57","78"
"2018-01-01 17:06","78"
"2018-01-01 17:16","78"
"2018-01-01 17:26","78"
"2018-01-01 17:36","78"
"2018-01-01 17:46","78"
"2018-01-01 17:57","78"
"2018-01-01 18:06","78"
"2018-01-01 18:16","78"
"2018-01-01 18:26","78"
"2018-01-01 18:36","79"
"2018-01-01 18:46","79"
"2018-01-01 18:57","79"
