"Time EST","Relative Humidity (%)"
"2017-12-01 00:06","89"
"2017-12-01 00:16","89"
"2017-12-01 00:26","89"
"2017-12-01 00:36","89"
"2017-12-01 00:46","89"
"2017-12-01 00:55","89"
"2017-12-01 00:57","90"
"2017-12-01 01:06","89"
"2017-12-01 01:16","90"
"2017-12-01 01:26","89"
"2017-12-01 01:36","89"
"2017-12-01 01:46","89"
"2017-12-01 01:55","89"
"2017-12-01 01:56","89"
"2017-12-01 02:06","89"
"2017-12-01 02:16","89"
"2017-12-01 02:26","88"
"2017-12-01 02:36","88"
"2017-12-01 02:46","88"
"2017-12-01 02:55","87"
"2017-12-01 02:57","87"
"2017-12-01 03:16","87"
"2017-12-01 03:36","86"
"2017-12-01 03:55","86"
"2017-12-01 03:57","87"
"2017-12-01 04:16","86"
"2017-12-01 04:36","86"
"2017-12-01 04:56","85"
"2017-12-01 04:57","85"
"2017-12-01 05:16","86"
"2017-12-01 05:36","85"
"2017-12-01 05:55","86"
"2017-12-01 05:57","86"
"2017-12-01 06:16","86"
"2017-12-01 06:36","86"
"2017-12-01 06:55","85"
"2017-12-01 06:57","85"
"2017-12-01 07:16","86"
"2017-12-01 07:36","85"
"2017-12-01 07:55","85"
"2017-12-01 07:57","86"
"2017-12-01 08:16","86"
"2017-12-01 08:36","86"
"2017-12-01 08:56","86"
"2017-12-01 08:57","86"
"2017-12-01 09:16","86"
"2017-12-01 09:36","86"
"2017-12-01 09:55","85"
"2017-12-01 09:57","86"
"2017-12-01 10:16","85"
"2017-12-01 10:36","83"
"2017-12-01 10:55","81"
"2017-12-01 10:57","81"
"2017-12-01 11:16","79"
"2017-12-01 11:36","77"
"2017-12-01 11:55","74"
"2017-12-01 11:57","75"
"2017-12-01 12:16","73"
"2017-12-01 12:36","71"
"2017-12-01 12:55","70"
"2017-12-01 12:57","70"
"2017-12-01 13:16","69"
"2017-12-01 13:36","70"
"2017-12-01 13:46","70"
"2017-12-01 13:55","68"
"2017-12-01 13:57","68"
"2017-12-01 14:06","68"
"2017-12-01 14:16","67"
"2017-12-01 14:26","67"
"2017-12-01 14:36","67"
"2017-12-01 14:46","67"
"2017-12-01 14:55","66"
"2017-12-01 14:57","66"
"2017-12-01 15:06","66"
"2017-12-01 15:16","66"
"2017-12-01 15:26","66"
"2017-12-01 15:36","66"
"2017-12-01 15:46","66"
"2017-12-01 15:55","66"
"2017-12-01 15:57","66"
"2017-12-01 16:06","66"
"2017-12-01 16:16","66"
"2017-12-01 16:26","66"
"2017-12-01 16:36","66"
"2017-12-01 16:46","66"
"2017-12-01 16:55","66"
"2017-12-01 16:57","66"
"2017-12-01 17:06","66"
"2017-12-01 17:16","67"
"2017-12-01 17:26","67"
"2017-12-01 17:36","67"
