"Time EST","Relative Humidity (%)"
"2017-12-01 00:06","88"
"2017-12-01 00:16","88"
"2017-12-01 00:26","88"
"2017-12-01 00:36","88"
"2017-12-01 00:46","88"
"2017-12-01 00:57","88"
"2017-12-01 01:06","88"
"2017-12-01 01:16","88"
"2017-12-01 01:26","88"
"2017-12-01 01:36","88"
"2017-12-01 01:46","88"
"2017-12-01 01:56","88"
"2017-12-01 02:06","87"
"2017-12-01 02:16","87"
"2017-12-01 02:26","87"
"2017-12-01 02:36","87"
"2017-12-01 02:46","87"
"2017-12-01 02:57","87"
"2017-12-01 03:16","87"
"2017-12-01 03:36","87"
"2017-12-01 03:57","87"
"2017-12-01 04:16","86"
"2017-12-01 04:36","86"
"2017-12-01 04:57","86"
"2017-12-01 05:16","86"
"2017-12-01 05:36","85"
"2017-12-01 05:57","85"
"2017-12-01 06:16","85"
"2017-12-01 06:36","85"
"2017-12-01 06:57","85"
"2017-12-01 07:16","85"
"2017-12-01 07:36","85"
"2017-12-01 07:57","85"
"2017-12-01 08:16","85"
"2017-12-01 08:36","85"
"2017-12-01 08:57","85"
"2017-12-01 09:16","85"
"2017-12-01 09:36","84"
"2017-12-01 09:57","84"
"2017-12-01 10:16","83"
"2017-12-01 10:36","82"
"2017-12-01 10:57","81"
"2017-12-01 11:16","80"
"2017-12-01 11:36","79"
"2017-12-01 11:57","77"
"2017-12-01 12:16","76"
"2017-12-01 12:36","76"
"2017-12-01 12:57","75"
"2017-12-01 13:16","75"
"2017-12-01 13:36","74"
"2017-12-01 13:46","74"
"2017-12-01 13:57","74"
"2017-12-01 14:06","74"
"2017-12-01 14:16","73"
"2017-12-01 14:26","74"
"2017-12-01 14:36","73"
"2017-12-01 14:46","73"
"2017-12-01 14:57","73"
"2017-12-01 15:06","73"
"2017-12-01 15:16","72"
"2017-12-01 15:26","72"
"2017-12-01 15:36","72"
"2017-12-01 15:46","72"
"2017-12-01 15:57","72"
"2017-12-01 16:06","72"
"2017-12-01 16:16","72"
"2017-12-01 16:26","72"
"2017-12-01 16:36","72"
"2017-12-01 16:46","71"
"2017-12-01 16:57","72"
"2017-12-01 17:06","72"
"2017-12-01 17:16","72"
"2017-12-01 17:26","72"
"2017-12-01 17:36","72"
"2017-12-01 17:46","72"
"2017-12-01 17:57","72"
"2017-12-01 18:06","72"
"2017-12-01 18:16","72"
"2017-12-01 18:26","72"
"2017-12-01 18:36","72"
"2017-12-01 18:46","72"
"2017-12-01 18:57","72"
"2017-12-01 19:06","72"
"2017-12-01 19:16","72"
"2017-12-01 19:26","72"
"2017-12-01 19:36","72"
"2017-12-01 19:46","72"
"2017-12-01 19:57","72"
"2017-12-01 20:06","72"
"2017-12-01 20:16","73"
"2017-12-01 20:26","73"
"2017-12-01 20:36","73"
"2017-12-01 20:46","73"
"2017-12-01 20:57","73"
"2017-12-01 21:06","73"
"2017-12-01 21:16","73"
"2017-12-01 21:26","73"
"2017-12-01 21:36","73"
"2017-12-01 21:46","73"
"2017-12-01 21:57","73"
"2017-12-01 22:06","73"
"2017-12-01 22:16","73"
"2017-12-01 22:26","73"
"2017-12-01 22:36","73"
"2017-12-01 22:46","73"
"2017-12-01 22:57","73"
"2017-12-01 23:06","73"
"2017-12-01 23:16","74"
"2017-12-01 23:26","74"
"2017-12-01 23:36","74"
"2017-12-01 23:46","74"
"2017-12-01 23:57","74"
"2017-12-02 00:06","74"
"2017-12-02 00:16","74"
"2017-12-02 00:26","74"
"2017-12-02 00:36","74"
"2017-12-02 00:46","74"
"2017-12-02 00:56","74"
"2017-12-02 01:06","75"
"2017-12-02 01:16","75"
"2017-12-02 01:26","75"
"2017-12-02 01:36","75"
"2017-12-02 01:46","75"
"2017-12-02 01:57","75"
"2017-12-02 02:06","75"
"2017-12-02 02:16","76"
"2017-12-02 02:26","76"
"2017-12-02 02:36","76"
"2017-12-02 02:46","76"
"2017-12-02 02:57","76"
"2017-12-02 03:06","76"
"2017-12-02 03:16","76"
"2017-12-02 03:26","76"
"2017-12-02 03:36","76"
"2017-12-02 03:46","76"
"2017-12-02 03:56","76"
"2017-12-02 04:06","77"
"2017-12-02 04:16","76"
"2017-12-02 04:26","77"
"2017-12-02 04:36","77"
"2017-12-02 04:46","77"
"2017-12-02 04:57","77"
"2017-12-02 05:06","77"
"2017-12-02 05:16","77"
"2017-12-02 05:26","77"
"2017-12-02 05:36","77"
"2017-12-02 05:46","77"
"2017-12-02 05:57","78"
"2017-12-02 06:06","78"
"2017-12-02 06:16","78"
"2017-12-02 06:26","79"
"2017-12-02 06:36","79"
"2017-12-02 06:46","80"
"2017-12-02 06:57","80"
"2017-12-02 07:06","81"
"2017-12-02 07:16","81"
"2017-12-02 07:26","81"
"2017-12-02 07:36","82"
"2017-12-02 07:46","82"
"2017-12-02 07:57","83"
"2017-12-02 08:06","83"
"2017-12-02 08:16","83"
"2017-12-02 08:26","84"
"2017-12-02 08:36","84"
"2017-12-02 08:46","84"
"2017-12-02 08:57","85"
"2017-12-02 09:06","85"
"2017-12-02 09:16","85"
"2017-12-02 09:26","85"
"2017-12-02 09:36","85"
"2017-12-02 09:46","85"
"2017-12-02 09:57","85"
"2017-12-02 10:06","85"
"2017-12-02 10:16","85"
"2017-12-02 10:26","85"
"2017-12-02 10:36","84"
"2017-12-02 10:46","84"
"2017-12-02 10:57","83"
"2017-12-02 11:06","83"
"2017-12-02 11:16","82"
"2017-12-02 11:26","81"
"2017-12-02 11:36","80"
"2017-12-02 11:46","80"
"2017-12-02 11:57","79"
"2017-12-02 12:06","79"
"2017-12-02 12:16","78"
"2017-12-02 12:26","78"
"2017-12-02 12:36","78"
"2017-12-02 12:46","78"
"2017-12-02 12:57","77"
"2017-12-02 13:06","77"
"2017-12-02 13:16","77"
"2017-12-02 13:26","77"
"2017-12-02 13:36","77"
"2017-12-02 13:46","77"
"2017-12-02 13:57","77"
"2017-12-02 14:06","77"
"2017-12-02 14:16","76"
"2017-12-02 14:26","76"
"2017-12-02 14:36","76"
"2017-12-02 14:46","76"
"2017-12-02 14:57","75"
"2017-12-02 15:06","75"
"2017-12-02 15:16","75"
"2017-12-02 15:26","75"
"2017-12-02 15:36","75"
"2017-12-02 15:46","75"
"2017-12-02 15:57","75"
"2017-12-02 16:06","75"
"2017-12-02 16:16","75"
"2017-12-02 16:26","75"
"2017-12-02 16:36","76"
"2017-12-02 16:46","76"
"2017-12-02 16:57","76"
"2017-12-02 17:06","76"
"2017-12-02 17:16","76"
"2017-12-02 17:26","76"
"2017-12-02 17:36","77"
"2017-12-02 17:46","77"
"2017-12-02 17:57","77"
"2017-12-02 18:06","77"
"2017-12-02 18:16","77"
"2017-12-02 18:26","77"
"2017-12-02 18:36","77"
"2017-12-02 18:46","78"
"2017-12-02 18:57","78"
"2017-12-02 19:06","78"
"2017-12-02 19:16","78"
"2017-12-02 19:26","78"
"2017-12-02 19:36","79"
"2017-12-02 19:46","79"
"2017-12-02 19:57","79"
"2017-12-02 20:06","80"
"2017-12-02 20:16","80"
"2017-12-02 20:26","80"
"2017-12-02 20:36","81"
"2017-12-02 20:46","81"
"2017-12-02 20:57","82"
"2017-12-02 21:06","82"
"2017-12-02 21:16","83"
"2017-12-02 21:26","82"
"2017-12-02 21:36","83"
"2017-12-02 21:46","83"
"2017-12-02 21:57","84"
"2017-12-02 22:06","84"
"2017-12-02 22:16","84"
"2017-12-02 22:26","84"
"2017-12-02 22:36","85"
"2017-12-02 22:46","85"
"2017-12-02 22:57","85"
"2017-12-02 23:06","85"
"2017-12-02 23:16","85"
"2017-12-02 23:26","86"
"2017-12-02 23:36","86"
"2017-12-02 23:46","86"
"2017-12-02 23:57","86"
"2017-12-03 00:06","86"
"2017-12-03 00:16","87"
"2017-12-03 00:26","87"
"2017-12-03 00:36","87"
"2017-12-03 00:46","87"
"2017-12-03 00:57","87"
"2017-12-03 01:06","87"
"2017-12-03 01:16","88"
"2017-12-03 01:26","88"
"2017-12-03 01:36","88"
"2017-12-03 01:46","88"
"2017-12-03 01:57","88"
"2017-12-03 02:06","88"
"2017-12-03 02:16","88"
"2017-12-03 02:26","88"
"2017-12-03 02:36","89"
"2017-12-03 02:46","89"
"2017-12-03 02:58","88"
"2017-12-03 03:06","89"
"2017-12-03 03:16","89"
"2017-12-03 03:26","89"
"2017-12-03 03:36","89"
"2017-12-03 03:46","89"
"2017-12-03 03:58","89"
"2017-12-03 04:06","89"
"2017-12-03 04:16","89"
"2017-12-03 04:26","90"
"2017-12-03 04:36","89"
"2017-12-03 04:46","90"
"2017-12-03 04:57","90"
"2017-12-03 05:06","90"
"2017-12-03 05:16","90"
"2017-12-03 05:26","90"
"2017-12-03 05:36","90"
"2017-12-03 05:46","90"
"2017-12-03 05:57","91"
"2017-12-03 06:06","90"
"2017-12-03 06:16","90"
"2017-12-03 06:26","91"
"2017-12-03 06:36","91"
"2017-12-03 06:46","91"
"2017-12-03 06:57","91"
"2017-12-03 07:06","91"
"2017-12-03 07:16","91"
"2017-12-03 07:26","91"
"2017-12-03 07:36","91"
"2017-12-03 07:46","91"
"2017-12-03 07:57","91"
"2017-12-03 08:06","91"
"2017-12-03 08:16","91"
"2017-12-03 08:26","91"
"2017-12-03 08:36","91"
"2017-12-03 08:46","91"
"2017-12-03 08:58","91"
"2017-12-03 09:06","91"
"2017-12-03 09:16","92"
"2017-12-03 09:26","92"
"2017-12-03 09:36","92"
"2017-12-03 09:46","91"
"2017-12-03 09:58","91"
"2017-12-03 10:06","91"
"2017-12-03 10:16","91"
"2017-12-03 10:26","90"
"2017-12-03 10:36","91"
"2017-12-03 10:46","90"
"2017-12-03 10:58","91"
"2017-12-03 11:06","91"
"2017-12-03 11:16","90"
"2017-12-03 11:26","91"
"2017-12-03 11:36","91"
"2017-12-03 11:46","91"
"2017-12-03 11:58","90"
"2017-12-03 12:06","90"
"2017-12-03 12:16","89"
"2017-12-03 12:26","89"
"2017-12-03 12:36","88"
"2017-12-03 12:46","88"
"2017-12-03 12:57","87"
"2017-12-03 13:06","87"
"2017-12-03 13:16","87"
"2017-12-03 13:26","86"
"2017-12-03 13:36","85"
"2017-12-03 13:46","85"
"2017-12-03 13:58","84"
"2017-12-03 14:06","84"
"2017-12-03 14:16","83"
"2017-12-03 14:26","83"
"2017-12-03 14:36","82"
"2017-12-03 14:46","82"
"2017-12-03 14:58","82"
