"Time EST","Precipitation Yes/No"
"2017-12-02 16:46","No"
"2017-12-02 16:57","No"
"2017-12-02 17:06","No"
"2017-12-02 17:16","No"
"2017-12-02 17:26","No"
"2017-12-02 17:36","No"
"2017-12-02 17:46","No"
"2017-12-02 17:57","No"
"2017-12-02 18:06","No"
"2017-12-02 18:16","No"
"2017-12-02 18:26","No"
"2017-12-02 18:36","No"
"2017-12-02 18:46","No"
"2017-12-02 18:57","No"
"2017-12-02 19:06","No"
"2017-12-02 19:16","No"
"2017-12-02 19:26","No"
"2017-12-02 19:36","No"
"2017-12-02 19:46","No"
"2017-12-02 19:57","No"
"2017-12-02 20:06","No"
"2017-12-02 20:16","No"
"2017-12-02 20:26","No"
"2017-12-02 20:36","No"
"2017-12-02 20:46","No"
"2017-12-02 20:57","No"
"2017-12-02 21:06","No"
"2017-12-02 21:16","No"
"2017-12-02 21:26","No"
"2017-12-02 21:36","No"
"2017-12-02 21:46","No"
"2017-12-02 21:57","No"
"2017-12-02 22:06","No"
"2017-12-02 22:16","No"
"2017-12-02 22:26","No"
"2017-12-02 22:36","No"
"2017-12-02 22:46","No"
"2017-12-02 22:57","No"
"2017-12-02 23:06","No"
"2017-12-02 23:16","No"
"2017-12-02 23:26","No"
"2017-12-02 23:36","No"
"2017-12-02 23:46","No"
"2017-12-02 23:57","No"
"2017-12-03 00:06","No"
"2017-12-03 00:16","No"
"2017-12-03 00:26","No"
"2017-12-03 00:36","No"
"2017-12-03 00:46","No"
"2017-12-03 00:57","No"
"2017-12-03 01:06","No"
"2017-12-03 01:16","No"
"2017-12-03 01:26","No"
"2017-12-03 01:36","No"
"2017-12-03 01:46","No"
"2017-12-03 01:57","No"
"2017-12-03 02:06","No"
"2017-12-03 02:16","No"
"2017-12-03 02:26","No"
"2017-12-03 02:36","No"
"2017-12-03 02:46","No"
"2017-12-03 02:58","No"
"2017-12-03 03:06","No"
"2017-12-03 03:16","No"
"2017-12-03 03:26","No"
"2017-12-03 03:36","No"
"2017-12-03 03:46","No"
"2017-12-03 03:58","No"
"2017-12-03 04:06","No"
"2017-12-03 04:16","No"
"2017-12-03 04:26","No"
"2017-12-03 04:36","No"
"2017-12-03 04:46","No"
"2017-12-03 04:57","No"
"2017-12-03 05:06","No"
"2017-12-03 05:16","No"
"2017-12-03 05:26","No"
"2017-12-03 05:36","No"
"2017-12-03 05:46","No"
"2017-12-03 05:57","No"
"2017-12-03 06:06","No"
"2017-12-03 06:16","No"
"2017-12-03 06:26","No"
"2017-12-03 06:36","No"
"2017-12-03 06:46","No"
"2017-12-03 06:57","No"
"2017-12-03 07:06","No"
"2017-12-03 07:16","No"
"2017-12-03 07:26","No"
"2017-12-03 07:36","No"
"2017-12-03 07:46","No"
"2017-12-03 07:57","No"
"2017-12-03 08:06","No"
"2017-12-03 08:16","No"
"2017-12-03 08:26","No"
"2017-12-03 08:36","No"
"2017-12-03 08:46","No"
"2017-12-03 08:58","No"
"2017-12-03 09:06","No"
"2017-12-03 09:16","No"
"2017-12-03 09:26","No"
"2017-12-03 09:36","No"
"2017-12-03 09:46","No"
"2017-12-03 09:58","No"
"2017-12-03 10:06","No"
"2017-12-03 10:16","No"
"2017-12-03 10:26","No"
"2017-12-03 10:36","No"
"2017-12-03 10:46","No"
"2017-12-03 10:58","No"
"2017-12-03 11:06","No"
"2017-12-03 11:16","No"
"2017-12-03 11:26","No"
"2017-12-03 11:36","No"
"2017-12-03 11:46","No"
"2017-12-03 11:58","No"
"2017-12-03 12:06","No"
"2017-12-03 12:16","No"
"2017-12-03 12:26","No"
"2017-12-03 12:36","No"
"2017-12-03 12:46","No"
"2017-12-03 12:57","No"
"2017-12-03 13:06","No"
"2017-12-03 13:16","No"
"2017-12-03 13:26","No"
"2017-12-03 13:36","No"
"2017-12-03 13:46","No"
"2017-12-03 13:58","No"
"2017-12-03 14:06","No"
"2017-12-03 14:16","No"
"2017-12-03 14:26","No"
"2017-12-03 14:36","No"
"2017-12-03 14:46","No"
"2017-12-03 14:58","No"
"2017-12-03 15:06","No"
"2017-12-03 15:16","No"
"2017-12-03 15:26","No"
"2017-12-03 15:36","No"
"2017-12-03 15:46","No"
"2017-12-03 15:57","No"
"2017-12-03 16:06","No"
"2017-12-03 16:16","No"
"2017-12-03 16:26","No"
"2017-12-03 16:36","No"
"2017-12-03 16:46","No"
"2017-12-03 16:58","No"
"2017-12-03 17:06","No"
"2017-12-03 17:16","No"
"2017-12-03 17:26","No"
"2017-12-03 17:36","No"
"2017-12-03 17:46","No"
"2017-12-03 17:58","No"
"2017-12-03 18:06","No"
"2017-12-03 18:16","No"
"2017-12-03 18:26","No"
"2017-12-03 18:36","No"
"2017-12-03 18:46","No"
"2017-12-03 18:57","No"
"2017-12-03 19:06","No"
"2017-12-03 19:16","No"
"2017-12-03 19:26","No"
"2017-12-03 19:36","No"
"2017-12-03 19:46","No"
"2017-12-03 19:57","No"
"2017-12-03 20:06","No"
"2017-12-03 20:17","No"
"2017-12-03 20:26","No"
"2017-12-03 20:36","No"
"2017-12-03 20:46","No"
"2017-12-03 20:58","No"
"2017-12-03 21:06","No"
"2017-12-03 21:16","No"
"2017-12-03 21:26","No"
"2017-12-03 21:36","No"
"2017-12-03 21:46","No"
"2017-12-03 21:58","No"
"2017-12-03 22:06","No"
"2017-12-03 22:16","No"
"2017-12-03 22:26","No"
"2017-12-03 22:36","No"
"2017-12-03 22:46","No"
"2017-12-03 22:58","No"
"2017-12-03 23:06","No"
"2017-12-03 23:16","No"
"2017-12-03 23:26","No"
"2017-12-03 23:36","No"
"2017-12-03 23:46","No"
"2017-12-03 23:58","No"
"2017-12-04 00:06","No"
"2017-12-04 00:16","No"
"2017-12-04 00:26","No"
"2017-12-04 00:36","No"
"2017-12-04 00:46","No"
"2017-12-04 00:58","No"
"2017-12-04 01:06","No"
"2017-12-04 01:16","No"
"2017-12-04 01:26","No"
"2017-12-04 01:36","No"
"2017-12-04 01:46","No"
"2017-12-04 01:57","No"
"2017-12-04 02:06","No"
"2017-12-04 02:16","No"
"2017-12-04 02:26","No"
"2017-12-04 02:36","No"
"2017-12-04 02:46","No"
"2017-12-04 02:58","No"
"2017-12-04 03:06","No"
"2017-12-04 03:16","No"
"2017-12-04 03:26","No"
"2017-12-04 03:36","No"
"2017-12-04 03:46","No"
"2017-12-04 03:58","No"
"2017-12-04 04:06","No"
"2017-12-04 04:16","No"
"2017-12-04 04:26","No"
"2017-12-04 04:36","No"
"2017-12-04 04:46","No"
"2017-12-04 04:58","No"
"2017-12-04 05:06","No"
"2017-12-04 05:16","No"
"2017-12-04 05:26","No"
"2017-12-04 05:36","No"
"2017-12-04 05:46","No"
"2017-12-04 05:58","No"
"2017-12-04 06:06","No"
"2017-12-04 06:16","No"
"2017-12-04 06:26","No"
"2017-12-04 06:36","No"
"2017-12-04 06:46","No"
"2017-12-04 06:58","No"
"2017-12-04 07:06","No"
"2017-12-04 07:16","No"
"2017-12-04 07:26","No"
"2017-12-04 07:36","No"
"2017-12-04 07:46","No"
"2017-12-04 07:58","No"
"2017-12-04 08:06","No"
"2017-12-04 08:17","No"
"2017-12-04 08:26","No"
"2017-12-04 08:36","No"
"2017-12-04 08:46","No"
"2017-12-04 08:58","No"
"2017-12-04 09:06","No"
"2017-12-04 09:16","No"
"2017-12-04 09:26","No"
"2017-12-04 09:36","No"
"2017-12-04 09:46","No"
"2017-12-04 09:58","No"
"2017-12-04 10:06","No"
"2017-12-04 10:16","No"
"2017-12-04 10:26","No"
"2017-12-04 10:36","No"
"2017-12-04 10:46","No"
"2017-12-04 10:58","No"
"2017-12-04 11:06","No"
"2017-12-04 11:16","No"
"2017-12-04 11:26","No"
"2017-12-04 11:36","No"
"2017-12-04 11:46","No"
"2017-12-04 11:58","No"
"2017-12-04 12:06","No"
"2017-12-04 12:16","No"
"2017-12-04 12:26","No"
"2017-12-04 12:36","No"
"2017-12-04 12:46","No"
"2017-12-04 12:58","No"
"2017-12-04 13:06","No"
"2017-12-04 13:16","No"
"2017-12-04 13:26","No"
"2017-12-04 13:36","No"
"2017-12-04 13:46","No"
"2017-12-04 13:58","No"
"2017-12-04 14:06","No"
"2017-12-04 14:17","No"
"2017-12-04 14:26","No"
"2017-12-04 14:36","No"
"2017-12-04 14:46","No"
"2017-12-04 14:58","No"
"2017-12-04 15:06","No"
"2017-12-04 15:16","No"
"2017-12-04 15:26","No"
"2017-12-04 15:36","No"
"2017-12-04 15:46","No"
"2017-12-04 15:58","No"
"2017-12-04 16:06","No"
"2017-12-04 16:17","No"
"2017-12-04 16:26","No"
"2017-12-04 16:36","No"
"2017-12-04 16:46","No"
"2017-12-04 16:58","No"
"2017-12-04 17:06","No"
"2017-12-04 17:17","No"
"2017-12-04 17:26","No"
"2017-12-04 17:36","No"
"2017-12-04 17:46","No"
"2017-12-04 17:58","No"
"2017-12-04 18:06","No"
"2017-12-04 18:16","No"
"2017-12-04 18:26","No"
"2017-12-04 18:36","No"
"2017-12-04 18:46","No"
"2017-12-04 18:58","No"
"2017-12-04 19:06","No"
"2017-12-04 19:16","No"
"2017-12-04 19:26","No"
"2017-12-04 19:36","No"
"2017-12-04 19:46","No"
"2017-12-04 19:58","No"
"2017-12-04 20:06","No"
"2017-12-04 20:17","No"
"2017-12-04 20:26","No"
"2017-12-04 20:36","No"
"2017-12-04 20:46","No"
"2017-12-04 20:58","No"
"2017-12-04 21:06","No"
"2017-12-04 21:17","No"
"2017-12-04 21:26","No"
"2017-12-04 21:36","No"
"2017-12-04 21:46","No"
"2017-12-04 21:58","No"
"2017-12-04 22:06","No"
"2017-12-04 22:17","No"
"2017-12-04 22:26","Yes"
"2017-12-04 22:36","No"
"2017-12-04 22:46","No"
"2017-12-04 22:57","No"
"2017-12-04 23:06","No"
"2017-12-04 23:17","No"
"2017-12-04 23:26","No"
"2017-12-04 23:36","No"
"2017-12-04 23:46","No"
"2017-12-04 23:57","No"
"2017-12-05 00:06","No"
"2017-12-05 00:17","No"
"2017-12-05 00:26","No"
"2017-12-05 00:37","No"
"2017-12-05 00:46","No"
"2017-12-05 00:58","No"
"2017-12-05 01:06","No"
"2017-12-05 01:16","No"
"2017-12-05 01:26","No"
"2017-12-05 01:36","No"
"2017-12-05 01:46","No"
"2017-12-05 01:57","No"
"2017-12-05 02:06","No"
"2017-12-05 02:17","No"
"2017-12-05 02:26","No"
"2017-12-05 02:37","No"
"2017-12-05 02:46","No"
"2017-12-05 02:58","No"
"2017-12-05 03:06","No"
"2017-12-05 03:16","Yes"
"2017-12-05 03:26","Yes"
"2017-12-05 03:37","Yes"
"2017-12-05 03:46","Yes"
"2017-12-05 03:58","No"
"2017-12-05 04:06","No"
"2017-12-05 04:17","No"
"2017-12-05 04:26","No"
"2017-12-05 04:36","No"
"2017-12-05 04:46","No"
"2017-12-05 04:57","Yes"
"2017-12-05 05:06","Yes"
"2017-12-05 05:17","Yes"
"2017-12-05 05:26","Yes"
"2017-12-05 05:37","Yes"
"2017-12-05 05:46","Yes"
"2017-12-05 05:58","Yes"
"2017-12-05 06:06","Yes"
"2017-12-05 06:17","Yes"
"2017-12-05 06:26","Yes"
"2017-12-05 06:36","Yes"
"2017-12-05 06:46","Yes"
"2017-12-05 06:57","Yes"
"2017-12-05 07:06","No"
"2017-12-05 07:17","Yes"
"2017-12-05 07:26","No"
"2017-12-05 07:36","No"
"2017-12-05 07:46","Yes"
"2017-12-05 07:57","Yes"
"2017-12-05 08:06","Yes"
"2017-12-05 08:17","Yes"
"2017-12-05 08:26","Yes"
"2017-12-05 08:36","Yes"
"2017-12-05 08:46","Yes"
"2017-12-05 08:58","Yes"
"2017-12-05 09:06","Yes"
"2017-12-05 09:16","Yes"
"2017-12-05 09:26","Yes"
"2017-12-05 09:37","Yes"
"2017-12-05 09:46","Yes"
"2017-12-05 09:58","Yes"
"2017-12-05 10:06","Yes"
"2017-12-05 10:17","Yes"
"2017-12-05 10:26","Yes"
"2017-12-05 10:36","Yes"
"2017-12-05 10:46","Yes"
"2017-12-05 10:59","Yes"
"2017-12-05 11:06","Yes"
"2017-12-05 11:17","Yes"
"2017-12-05 11:26","Yes"
"2017-12-05 11:37","Yes"
"2017-12-05 11:46","Yes"
"2017-12-05 11:58","Yes"
"2017-12-05 12:06","Yes"
"2017-12-05 12:17","No"
"2017-12-05 12:26","No"
"2017-12-05 12:37","No"
"2017-12-05 12:46","No"
"2017-12-05 12:58","No"
"2017-12-05 13:06","No"
"2017-12-05 13:17","No"
"2017-12-05 13:26","No"
"2017-12-05 13:37","No"
"2017-12-05 13:46","No"
"2017-12-05 13:58","No"
"2017-12-05 14:06","No"
"2017-12-05 14:17","No"
"2017-12-05 14:26","No"
"2017-12-05 14:36","No"
"2017-12-05 14:46","No"
"2017-12-05 14:57","No"
"2017-12-05 15:06","No"
"2017-12-05 15:17","No"
"2017-12-05 15:26","No"
"2017-12-05 15:37","No"
"2017-12-05 15:46","No"
"2017-12-05 15:57","No"
"2017-12-05 16:06","No"
"2017-12-05 16:17","No"
"2017-12-05 16:26","No"
"2017-12-05 16:37","No"
"2017-12-05 16:46","No"
"2017-12-05 16:57","No"
"2017-12-05 17:06","No"
"2017-12-05 17:17","No"
"2017-12-05 17:26","No"
"2017-12-05 17:36","No"
"2017-12-05 17:46","No"
"2017-12-05 17:59","Yes"
"2017-12-05 18:06","Yes"
"2017-12-05 18:17","Yes"
"2017-12-05 18:26","Yes"
"2017-12-05 18:37","Yes"
"2017-12-05 18:46","Yes"
"2017-12-05 18:59","Yes"
"2017-12-05 19:06","Yes"
"2017-12-05 19:17","Yes"
"2017-12-05 19:26","Yes"
"2017-12-05 19:37","Yes"
"2017-12-05 19:46","Yes"
"2017-12-05 19:57","No"
"2017-12-05 20:06","No"
"2017-12-05 20:17","Yes"
"2017-12-05 20:26","No"
"2017-12-05 20:37","No"
"2017-12-05 20:46","No"
"2017-12-05 20:57","No"
"2017-12-05 21:06","No"
"2017-12-05 21:17","No"
"2017-12-05 21:26","No"
"2017-12-05 21:37","No"
"2017-12-05 21:46","No"
"2017-12-05 21:58","No"
"2017-12-05 22:06","No"
"2017-12-05 22:18","No"
"2017-12-05 22:26","No"
"2017-12-05 22:37","No"
"2017-12-05 22:46","No"
"2017-12-05 22:57","No"
"2017-12-05 23:06","No"
"2017-12-05 23:17","No"
"2017-12-05 23:26","No"
"2017-12-05 23:37","No"
"2017-12-05 23:46","No"
"2017-12-05 23:58","No"
"2017-12-06 00:06","No"
"2017-12-06 00:17","No"
"2017-12-06 00:26","No"
"2017-12-06 00:37","No"
"2017-12-06 00:46","No"
"2017-12-06 00:59","No"
"2017-12-06 01:06","No"
"2017-12-06 01:17","No"
"2017-12-06 01:26","No"
"2017-12-06 01:37","No"
"2017-12-06 01:46","No"
"2017-12-06 01:57","No"
"2017-12-06 02:06","No"
"2017-12-06 02:17","No"
"2017-12-06 02:26","No"
"2017-12-06 02:37","No"
"2017-12-06 02:46","No"
"2017-12-06 02:58","No"
"2017-12-06 03:06","No"
"2017-12-06 03:17","No"
"2017-12-06 03:26","No"
"2017-12-06 03:37","No"
"2017-12-06 03:46","No"
"2017-12-06 03:59","No"
"2017-12-06 04:06","No"
"2017-12-06 04:17","No"
"2017-12-06 04:26","No"
"2017-12-06 04:37","No"
"2017-12-06 04:46","No"
"2017-12-06 04:58","No"
"2017-12-06 05:06","No"
"2017-12-06 05:18","No"
"2017-12-06 05:26","No"
"2017-12-06 05:37","No"
"2017-12-06 05:46","No"
"2017-12-06 05:58","No"
"2017-12-06 06:06","No"
"2017-12-06 06:18","No"
"2017-12-06 06:26","No"
"2017-12-06 06:38","No"
"2017-12-06 06:46","No"
"2017-12-06 06:58","No"
"2017-12-06 07:06","No"
"2017-12-06 07:18","No"
"2017-12-06 07:26","No"
"2017-12-06 07:37","No"
"2017-12-06 07:46","No"
"2017-12-06 07:59","No"
"2017-12-06 08:06","No"
"2017-12-06 08:17","No"
"2017-12-06 08:26","No"
"2017-12-06 08:37","No"
"2017-12-06 08:46","No"
"2017-12-06 08:58","No"
"2017-12-06 09:06","No"
"2017-12-06 09:18","No"
"2017-12-06 09:26","No"
"2017-12-06 09:37","No"
"2017-12-06 09:46","No"
"2017-12-06 09:58","No"
"2017-12-06 10:06","No"
"2017-12-06 10:18","No"
"2017-12-06 10:26","No"
"2017-12-06 10:37","No"
"2017-12-06 10:46","No"
"2017-12-06 10:58","No"
"2017-12-06 11:06","No"
"2017-12-06 11:18","No"
"2017-12-06 11:26","No"
"2017-12-06 11:37","No"
"2017-12-06 11:46","No"
"2017-12-06 11:58","No"
"2017-12-06 12:06","No"
"2017-12-06 12:18","No"
"2017-12-06 12:26","No"
"2017-12-06 12:37","No"
"2017-12-06 12:46","No"
"2017-12-06 12:59","No"
"2017-12-06 13:06","No"
"2017-12-06 13:17","No"
"2017-12-06 13:26","No"
"2017-12-06 13:37","No"
"2017-12-06 13:46","No"
"2017-12-06 13:58","No"
"2017-12-06 14:06","No"
"2017-12-06 14:18","No"
"2017-12-06 14:26","No"
