"Time EST","Dew Point (°C)","Relative Humidity (%)"
"2017-12-01 00:02","0.5","83"
"2017-12-01 00:22","0.1","81"
"2017-12-01 00:42","-0.1","81"
"2017-12-01 01:02","-0.2","82"
"2017-12-01 01:22","0.0","83"
"2017-12-01 01:42","0.4","86"
"2017-12-01 02:02","0.3","86"
"2017-12-01 02:22","0.2","85"
"2017-12-01 02:42","0.2","86"
"2017-12-01 03:02","0.2","87"
"2017-12-01 13:42","-1.8","64"
"2017-12-01 14:02","-1.8","65"
"2017-12-01 14:22","-2.0","64"
"2017-12-01 14:42","-1.8","65"
"2017-12-01 15:02","-1.9","64"
"2017-12-01 15:22","-1.8","64"
"2017-12-01 15:42","-1.8","64"
"2017-12-01 16:02","-2.0","67"
"2017-12-01 16:22","-2.2","68"
"2017-12-01 16:42","-2.2","69"
"2017-12-01 17:02","-2.1","71"
"2017-12-01 17:22","-2.0","70"
"2017-12-01 17:42","-1.8","73"
"2017-12-01 18:02","-1.9","73"
"2017-12-01 18:22","-2.0","72"
"2017-12-01 18:42","-1.9","76"
"2017-12-01 19:02","-1.9","76"
"2017-12-01 19:22","-1.9","80"
"2017-12-01 19:42","-1.8","81"
"2017-12-01 20:02","-1.8","81"
"2017-12-01 20:22","-1.8","83"
"2017-12-01 20:42","-1.9","84"
"2017-12-01 21:02","-1.7","84"
"2017-12-01 21:22","-1.8","85"
"2017-12-01 21:42","-1.8","87"
"2017-12-01 22:02","-1.3","87"
"2017-12-01 22:22","-1.3","86"
"2017-12-01 22:42","-1.4","85"
"2017-12-01 23:02","-1.6","85"
"2017-12-01 23:22","-1.6","86"
"2017-12-01 23:42","-1.6","84"
"2017-12-02 00:02","-1.5","83"
"2017-12-02 00:22","-1.7","82"
"2017-12-02 00:42","-1.8","84"
"2017-12-02 01:02","-2.0","85"
"2017-12-02 01:22","-1.7","88"
"2017-12-02 01:42","-1.6","87"
"2017-12-02 02:02","-0.8","91"
"2017-12-02 02:22","-0.7","91"
"2017-12-02 02:42","-0.2","93"
"2017-12-02 03:02","-0.1","93"
"2017-12-02 03:22","-0.1","95"
