"Time EST","Dew Point (°C)","Relative Humidity (%)"
"2018-01-08 07:50","-4.8","94"
"2018-01-08 08:00","-4.8","94"
"2018-01-10 06:40","-13.4","88"
"2018-01-10 06:50","-13.4","88"
"2018-01-10 11:20","-6.4","73"
"2018-01-10 16:00","-4.4","73"
"2018-01-10 16:20","-4.1","75"
"2018-01-11 14:00","6.9","93"
"2018-01-11 14:20","6.3","92"
"2018-01-11 15:10","6.2","92"
"2018-01-11 16:00","6.0","91"
"2018-01-11 20:00","8.0",""
"2018-01-12 00:00","8.5",""
"2018-01-12 00:10","8.6",""
"2018-01-12 02:10","8.8",""
"2018-01-12 02:30","8.5",""
"2018-01-12 03:30","8.6",""
"2018-01-12 03:40","8.7",""
"2018-01-12 04:00","9.2",""
"2018-01-12 06:30","8.9",""
"2018-01-12 07:00","8.8",""
"2018-01-12 11:10","0.3","97"
"2018-01-12 11:30","-0.3","97"
"2018-01-12 11:40","-0.3","97"
"2018-01-12 13:10","-5.3","90"
"2018-01-12 13:20","-6.3","88"
"2018-01-12 15:20","-12.5","83"
"2018-01-12 15:30","-13.0","81"
"2018-01-12 15:40","-13.0","81"
"2018-01-12 15:50","-13.4","80"
"2018-01-12 18:50","-14.9","77"
"2018-01-12 19:00","-14.4","79"
"2018-01-12 19:10","-14.9","78"
"2018-01-12 19:30","-15.7","76"
"2018-01-12 22:40","-17.3","74"
"2018-01-13 04:00","-19.3","77"
"2018-01-13 04:10","-19.7","75"
"2018-01-13 14:40","-20.0","64"
"2018-01-13 17:10","-20.1","68"
"2018-01-14 10:20","-20.5","72"
"2018-01-14 12:30","-18.3","63"
"2018-01-14 13:20","-17.0","62"
"2018-01-14 16:10","-14.6","71"
"2018-01-16 13:20","-12.0","83"
"2018-01-16 13:35","-11.5","80"
"2018-01-16 13:40","-11.5","80"
"2018-01-16 14:00","-11.0","75"
"2018-01-16 14:17","-11.8","75"
"2018-01-16 14:20","-11.6","76"
"2018-01-16 14:34","-11.0","77"
