"Time EST","Relative Humidity (%)"
"2018-02-01 00:02","84"
"2018-02-01 00:12","84"
"2018-02-01 00:22","84"
"2018-02-01 00:32","84"
"2018-02-01 00:42","85"
"2018-02-01 00:52","85"
"2018-02-01 01:02","85"
"2018-02-01 01:12","85"
"2018-02-01 01:22","85"
"2018-02-01 01:32","86"
"2018-02-01 01:42","86"
"2018-02-01 01:52","86"
"2018-02-01 02:02","86"
"2018-02-01 02:12","86"
"2018-02-01 02:22","86"
"2018-02-01 02:32","86"
"2018-02-01 02:42","86"
"2018-02-01 02:52","86"
"2018-02-01 03:02","86"
"2018-02-01 03:12","86"
"2018-02-01 03:22","86"
"2018-02-01 03:32","86"
"2018-02-01 03:42","85"
"2018-02-01 03:52","85"
"2018-02-01 04:02","85"
"2018-02-01 04:12","85"
"2018-02-01 04:22","85"
"2018-02-01 04:32","84"
"2018-02-01 04:42","84"
"2018-02-01 04:52","84"
"2018-02-01 05:02","84"
"2018-02-01 05:12","84"
"2018-02-01 05:22","84"
"2018-02-01 05:32","83"
"2018-02-01 05:42","83"
"2018-02-01 05:52","83"
"2018-02-01 06:02","83"
"2018-02-01 06:12","83"
"2018-02-01 06:22","83"
"2018-02-01 06:32","83"
"2018-02-01 06:42","83"
"2018-02-01 06:52","83"
"2018-02-01 07:02","83"
"2018-02-01 07:12","83"
"2018-02-01 07:22","83"
"2018-02-01 07:32","83"
"2018-02-01 07:42","83"
"2018-02-01 07:52","83"
"2018-02-01 08:02","84"
"2018-02-01 08:12","84"
"2018-02-01 08:22","83"
"2018-02-01 08:32","83"
"2018-02-01 08:42","83"
"2018-02-01 08:52","83"
"2018-02-01 09:02","83"
"2018-02-01 09:12","83"
"2018-02-01 09:22","84"
"2018-02-01 09:32","84"
"2018-02-01 09:42","84"
"2018-02-01 09:52","84"
"2018-02-01 10:02","84"
"2018-02-01 10:12","83"
"2018-02-01 10:22","83"
"2018-02-01 10:32","82"
"2018-02-01 10:42","82"
"2018-02-01 10:52","82"
"2018-02-01 11:02","81"
"2018-02-01 11:12","80"
"2018-02-01 11:22","80"
"2018-02-01 11:32","80"
"2018-02-01 11:42","80"
"2018-02-01 11:52","79"
"2018-02-01 12:02","79"
"2018-02-01 12:12","78"
"2018-02-01 12:22","79"
"2018-02-01 12:32","79"
"2018-02-01 12:42","78"
"2018-02-01 12:52","78"
"2018-02-01 13:02","78"
"2018-02-01 13:12","78"
"2018-02-01 13:22","78"
"2018-02-01 13:32","78"
"2018-02-01 13:42","77"
"2018-02-01 13:52","77"
"2018-02-01 14:02","77"
"2018-02-01 14:12","76"
"2018-02-01 14:22","76"
"2018-02-01 14:32","74"
"2018-02-01 14:42","72"
"2018-02-01 14:52","72"
"2018-02-01 15:02","72"
"2018-02-01 15:12","73"
"2018-02-01 15:22","73"
"2018-02-01 15:32","74"
"2018-02-01 15:42","74"
"2018-02-01 15:52","74"
"2018-02-01 16:02","74"
"2018-02-01 16:12","75"
"2018-02-01 16:22","74"
"2018-02-01 16:32","75"
"2018-02-01 16:42","75"
"2018-02-01 16:52","74"
"2018-02-01 17:02","74"
"2018-02-01 17:12","74"
"2018-02-01 17:22","74"
"2018-02-01 17:32","74"
"2018-02-01 17:42","74"
"2018-02-01 17:52","74"
"2018-02-01 18:02","73"
"2018-02-01 18:12","73"
"2018-02-01 18:22","72"
"2018-02-01 18:32","72"
"2018-02-01 18:42","72"
"2018-02-01 18:52","72"
"2018-02-01 19:02","72"
"2018-02-01 19:12","72"
"2018-02-01 19:22","72"
"2018-02-01 19:32","72"
"2018-02-01 19:42","72"
"2018-02-01 19:52","72"
"2018-02-01 20:02","72"
"2018-02-01 20:12","71"
"2018-02-01 20:22","71"
"2018-02-01 20:32","70"
"2018-02-01 20:42","70"
"2018-02-01 20:52","70"
"2018-02-01 21:02","69"
"2018-02-01 21:12","69"
"2018-02-01 21:22","69"
"2018-02-01 21:32","70"
"2018-02-01 21:42","70"
"2018-02-01 21:52","70"
"2018-02-01 22:02","70"
"2018-02-01 22:12","71"
"2018-02-01 22:22","71"
"2018-02-01 22:32","71"
"2018-02-01 22:42","71"
"2018-02-01 22:52","71"
"2018-02-01 23:02","72"
"2018-02-01 23:12","72"
"2018-02-01 23:22","72"
"2018-02-01 23:32","73"
"2018-02-01 23:42","73"
"2018-02-02 00:02","74"
"2018-02-02 00:12","74"
"2018-02-02 00:22","74"
"2018-02-02 00:32","75"
"2018-02-02 00:42","75"
"2018-02-02 00:52","75"
"2018-02-02 01:02","75"
"2018-02-02 01:12","75"
"2018-02-02 01:22","76"
"2018-02-02 01:32","76"
"2018-02-02 01:42","76"
"2018-02-02 01:52","76"
"2018-02-02 02:02","76"
"2018-02-02 02:12","77"
"2018-02-02 02:22","77"
"2018-02-02 02:32","77"
"2018-02-02 02:42","77"
"2018-02-02 02:52","77"
"2018-02-02 03:02","78"
"2018-02-02 03:12","78"
"2018-02-02 03:22","78"
"2018-02-02 03:32","78"
"2018-02-02 03:42","79"
"2018-02-02 03:52","79"
