"Time EST","Precipitation Yes/No"
"2017-11-08 12:08","Yes"
"2017-11-08 12:29","No"
"2017-11-08 12:48","Yes"
"2017-11-08 13:08","No"
"2017-11-08 13:28","No"
"2017-11-08 13:48","No"
"2017-11-08 14:08","No"
"2017-11-08 14:28","Yes"
"2017-11-08 14:48","Yes"
"2017-11-08 15:08","Yes"
"2017-11-08 15:28","Yes"
"2017-11-08 15:48","Yes"
"2017-11-08 16:08","Yes"
"2017-11-08 16:28","Yes"
"2017-11-08 16:48","Yes"
"2017-11-08 17:08","Yes"
"2017-11-08 17:28","No"
"2017-11-08 17:48","Yes"
"2017-11-08 18:08","Yes"
"2017-11-08 18:28","Yes"
"2017-11-08 18:48","Yes"
"2017-11-08 19:08","Yes"
"2017-11-08 19:28","Yes"
"2017-11-08 19:48","Yes"
"2017-11-08 20:08","Yes"
"2017-11-08 20:28","Yes"
"2017-11-08 20:48","Yes"
"2017-11-08 21:08","Yes"
"2017-11-08 21:28","Yes"
"2017-11-08 21:48","Yes"
"2017-11-08 22:08","Yes"
"2017-11-08 22:28","Yes"
"2017-11-08 22:48","Yes"
"2017-11-08 23:08","Yes"
"2017-11-08 23:28","Yes"
"2017-11-08 23:48","Yes"
"2017-11-09 00:08","Yes"
"2017-11-09 00:28","Yes"
"2017-11-09 00:48","Yes"
"2017-11-09 01:08","Yes"
"2017-11-09 01:28","Yes"
"2017-11-09 01:48","Yes"
"2017-11-09 02:08","Yes"
"2017-11-09 02:28","No"
"2017-11-09 02:48","No"
"2017-11-09 03:08","No"
"2017-11-09 03:28","No"
"2017-11-09 03:48","No"
"2017-11-09 04:08","No"
"2017-11-09 04:28","No"
"2017-11-09 04:48","No"
"2017-11-09 05:08","No"
"2017-11-09 05:28","No"
"2017-11-09 05:48","No"
"2017-11-09 06:08","No"
"2017-11-09 06:28","No"
"2017-11-09 06:48","No"
"2017-11-09 07:08","No"
"2017-11-09 07:28","No"
"2017-11-09 07:48","No"
"2017-11-09 08:08","No"
"2017-11-09 08:28","No"
"2017-11-09 08:48","No"
"2017-11-09 09:08","No"
"2017-11-09 09:28","No"
"2017-11-09 09:48","No"
"2017-11-09 10:08","No"
"2017-11-09 10:28","No"
"2017-11-09 10:48","No"
"2017-11-09 11:08","No"
"2017-11-09 11:28","No"
"2017-11-09 11:48","No"
"2017-11-09 12:08","No"
"2017-11-09 12:28","No"
"2017-11-09 12:48","No"
"2017-11-09 13:08","Yes"
"2017-11-09 13:28","No"
"2017-11-09 13:48","Yes"
"2017-11-09 14:08","No"
"2017-11-09 14:28","Yes"
"2017-11-09 14:48","No"
"2017-11-09 15:08","No"
"2017-11-09 15:28","No"
"2017-11-09 15:48","No"
"2017-11-09 16:08","No"
"2017-11-09 16:28","No"
"2017-11-09 16:48","No"
"2017-11-09 17:08","No"
"2017-11-09 17:28","No"
"2017-11-09 17:48","No"
"2017-11-09 18:08","No"
"2017-11-09 18:28","No"
"2017-11-09 18:48","No"
"2017-11-09 19:08","No"
"2017-11-09 19:28","No"
"2017-11-09 19:48","No"
"2017-11-09 20:08","No"
"2017-11-09 20:28","No"
"2017-11-09 20:48","No"
"2017-11-09 21:08","No"
"2017-11-09 21:28","No"
"2017-11-09 21:48","No"
"2017-11-09 22:08","No"
"2017-11-09 22:28","No"
"2017-11-09 22:48","No"
"2017-11-09 23:08","No"
"2017-11-09 23:28","No"
"2017-11-09 23:48","No"
"2017-11-10 00:08","No"
"2017-11-10 00:28","No"
"2017-11-10 00:48","No"
"2017-11-10 01:08","No"
"2017-11-10 01:28","No"
"2017-11-10 01:48","No"
"2017-11-10 02:08","No"
"2017-11-10 02:28","No"
"2017-11-10 02:48","No"
"2017-11-10 03:08","No"
"2017-11-10 03:28","No"
"2017-11-10 03:48","No"
"2017-11-10 04:08","No"
"2017-11-10 04:28","No"
"2017-11-10 04:48","No"
"2017-11-10 05:08","No"
"2017-11-10 05:28","No"
"2017-11-10 05:48","No"
"2017-11-10 06:08","No"
"2017-11-10 06:28","No"
"2017-11-10 06:48","No"
"2017-11-10 07:08","No"
"2017-11-10 07:28","No"
"2017-11-10 07:48","No"
"2017-11-10 08:08","No"
"2017-11-10 08:28","No"
"2017-11-10 08:48","No"
"2017-11-10 09:08","No"
"2017-11-10 09:28","No"
"2017-11-10 09:48","No"
"2017-11-10 10:08","No"
"2017-11-10 10:28","No"
"2017-11-10 10:48","No"
"2017-11-10 11:08","No"
"2017-11-10 11:28","No"
"2017-11-10 11:48","No"
"2017-11-10 12:08","No"
"2017-11-10 12:28","No"
"2017-11-10 12:48","No"
"2017-11-10 13:08","No"
"2017-11-10 13:28","No"
"2017-11-10 13:48","No"
"2017-11-10 14:08","No"
"2017-11-10 14:28","No"
"2017-11-10 14:48","No"
"2017-11-10 15:08","No"
"2017-11-10 15:28","No"
"2017-11-10 15:48","No"
"2017-11-10 16:08","No"
"2017-11-10 16:28","No"
"2017-11-10 16:48","No"
"2017-11-10 17:08","No"
"2017-11-10 17:28","No"
"2017-11-10 17:48","No"
"2017-11-10 18:08","No"
"2017-11-10 18:28","No"
"2017-11-10 18:48","No"
"2017-11-10 19:08","No"
"2017-11-10 19:28","No"
"2017-11-10 19:48","No"
"2017-11-10 20:08","No"
"2017-11-10 20:28","No"
"2017-11-10 20:48","No"
"2017-11-10 21:08","No"
"2017-11-10 21:28","No"
"2017-11-10 21:48","No"
"2017-11-10 22:08","No"
"2017-11-10 22:28","Yes"
"2017-11-10 22:48","No"
"2017-11-10 23:08","No"
"2017-11-10 23:28","No"
"2017-11-10 23:48","No"
"2017-11-11 00:08","No"
"2017-11-11 00:28","No"
"2017-11-11 00:48","No"
"2017-11-11 01:08","No"
"2017-11-11 01:28","No"
"2017-11-11 01:48","No"
"2017-11-11 02:08","No"
"2017-11-11 02:28","No"
"2017-11-11 02:48","No"
"2017-11-11 03:08","No"
"2017-11-11 03:28","No"
"2017-11-11 03:48","No"
"2017-11-11 04:08","No"
"2017-11-11 04:28","Yes"
"2017-11-11 04:48","Yes"
"2017-11-11 05:08","Yes"
"2017-11-11 05:28","Yes"
"2017-11-11 05:48","No"
"2017-11-11 06:08","Yes"
"2017-11-11 06:28","Yes"
"2017-11-11 06:48","Yes"
"2017-11-11 07:08","Yes"
"2017-11-11 07:28","No"
"2017-11-11 07:48","No"
"2017-11-11 08:08","No"
"2017-11-11 08:28","No"
"2017-11-11 08:48","No"
"2017-11-11 09:08","Yes"
"2017-11-11 09:28","Yes"
"2017-11-11 09:48","Yes"
"2017-11-11 10:08","No"
"2017-11-11 10:28","No"
"2017-11-11 10:48","No"
"2017-11-11 11:08","No"
"2017-11-11 11:28","Yes"
"2017-11-11 11:48","Yes"
"2017-11-11 12:08","Yes"
"2017-11-11 12:28","No"
"2017-11-11 12:48","No"
"2017-11-11 13:08","No"
"2017-11-11 13:28","No"
"2017-11-11 13:48","No"
"2017-11-11 14:08","No"
"2017-11-11 14:28","No"
"2017-11-11 14:48","No"
"2017-11-11 15:08","No"
