"Time EST","Dew Point (°C)","Relative Humidity (%)"
"2017-12-01 00:06","1.1","93"
"2017-12-01 00:16","1.0","93"
"2017-12-01 00:26","1.1","93"
"2017-12-01 00:36","1.1","92"
"2017-12-01 00:46","1.0","92"
"2017-12-01 00:57","0.9","93"
"2017-12-01 01:06","0.9","93"
"2017-12-01 01:16","0.9","92"
"2017-12-01 01:26","0.9","92"
"2017-12-01 01:36","0.6","91"
"2017-12-01 01:46","0.6","91"
"2017-12-01 01:56","0.5","91"
"2017-12-01 02:06","0.4","91"
"2017-12-01 02:16","0.5","91"
"2017-12-01 02:26","0.5","91"
"2017-12-01 02:36","0.4","92"
"2017-12-01 02:46","0.3","92"
"2017-12-01 02:57","0.4","94"
"2017-12-01 03:07","0.4","94"
"2017-12-01 03:16","0.5","94"
"2017-12-01 03:36","0.4","94"
"2017-12-01 03:56","0.3","93"
"2017-12-01 04:16","0.1","94"
"2017-12-01 04:36","0.0","94"
"2017-12-01 04:57","-0.3","93"
"2017-12-01 05:16","-0.4","92"
"2017-12-01 05:36","-0.5","92"
"2017-12-01 05:57","-0.4","93"
"2017-12-01 06:16","-0.5","93"
"2017-12-01 06:36","-0.7","92"
"2017-12-01 06:57","-0.9","90"
"2017-12-01 07:16","-0.9","91"
"2017-12-01 07:36","-0.9","92"
"2017-12-01 07:57","-0.8","93"
"2017-12-01 08:16","-0.6","93"
"2017-12-01 08:36","-0.6","93"
"2017-12-01 08:57","-0.4","93"
"2017-12-01 09:16","-0.2","92"
"2017-12-01 09:36","-0.2","91"
"2017-12-01 09:57","-0.2","91"
"2017-12-01 10:16","-0.3","87"
"2017-12-01 10:36","-0.6","84"
"2017-12-01 10:57","-0.9","81"
"2017-12-01 11:16","-1.8","75"
"2017-12-01 11:36","-2.7","70"
"2017-12-01 11:57","-2.9","68"
"2017-12-01 12:16","-4.1","63"
"2017-12-01 12:36","-4.6","60"
"2017-12-01 12:57","-4.6","60"
"2017-12-01 13:16","-4.7","60"
"2017-12-01 13:36","-4.9","60"
"2017-12-01 13:46","-4.9","60"
"2017-12-01 13:57","-4.9","60"
"2017-12-01 14:06","-5.1","59"
"2017-12-01 14:16","-4.8","61"
"2017-12-01 14:26","-5.1","60"
"2017-12-01 14:36","-4.7","61"
"2017-12-01 14:46","-5.0","60"
"2017-12-01 14:57","-5.2","59"
"2017-12-01 15:06","-4.7","61"
"2017-12-01 15:16","-4.7","61"
"2017-12-01 15:26","-4.0","65"
"2017-12-01 15:36","-4.7","62"
"2017-12-01 15:46","-3.9","66"
"2017-12-01 15:57","-3.2","70"
"2017-12-01 16:06","-3.3","70"
"2017-12-01 16:16","-2.8","75"
"2017-12-01 16:26","-3.0","74"
"2017-12-01 16:36","-3.6","72"
"2017-12-01 16:46","-3.5","72"
"2017-12-01 16:57","-3.5","75"
"2017-12-01 17:06","-3.4","75"
"2017-12-01 17:16","-3.7","77"
"2017-12-01 17:26","-3.2","80"
"2017-12-01 17:36","-3.1","82"
"2017-12-01 17:46","-3.3","81"
"2017-12-01 17:57","-3.3","81"
"2017-12-01 18:06","-3.1","82"
"2017-12-01 18:16","-3.1","82"
"2017-12-01 18:26","-3.1","82"
"2017-12-01 18:36","-3.1","81"
"2017-12-01 18:46","-3.2","80"
"2017-12-01 18:57","-3.3","79"
"2017-12-01 19:06","-3.2","79"
"2017-12-01 19:16","-3.3","78"
"2017-12-01 19:26","-3.4","78"
"2017-12-01 19:36","-3.4","77"
"2017-12-01 19:46","-3.4","77"
"2017-12-01 19:57","-3.5","76"
"2017-12-01 20:06","-3.5","76"
"2017-12-01 20:16","-3.5","76"
"2017-12-01 20:26","-3.4","76"
"2017-12-01 20:36","-3.3","77"
"2017-12-01 20:46","-3.2","78"
"2017-12-01 20:57","-3.0","79"
"2017-12-01 21:06","-2.8","79"
"2017-12-01 21:16","-2.8","79"
"2017-12-01 21:26","-2.7","80"
"2017-12-01 21:36","-2.6","81"
"2017-12-01 21:46","-2.6","81"
"2017-12-01 21:56","-2.6","81"
"2017-12-01 22:06","-2.5","82"
"2017-12-01 22:16","-2.4","83"
"2017-12-01 22:26","-2.4","83"
"2017-12-01 22:36","-2.6","83"
"2017-12-01 22:46","-2.5","83"
"2017-12-01 22:57","-2.5","84"
"2017-12-01 23:06","-2.5","84"
"2017-12-01 23:16","-2.5","84"
"2017-12-01 23:26","-2.5","84"
"2017-12-01 23:36","-2.5","84"
"2017-12-01 23:46","-2.5","84"
"2017-12-01 23:57","-2.4","85"
"2017-12-02 00:06","-2.5","84"
"2017-12-02 00:16","-2.5","84"
"2017-12-02 00:26","-2.6","83"
"2017-12-02 00:36","-2.5","84"
"2017-12-02 00:46","-2.6","84"
"2017-12-02 00:56","-2.5","85"
"2017-12-02 01:06","-2.4","85"
"2017-12-02 01:16","-2.6","84"
"2017-12-02 01:26","-2.6","85"
"2017-12-02 01:36","-2.5","85"
"2017-12-02 01:46","-2.4","85"
"2017-12-02 01:57","-2.4","84"
"2017-12-02 02:06","-2.5","84"
"2017-12-02 02:16","-2.5","83"
"2017-12-02 02:26","-2.5","83"
"2017-12-02 02:36","-2.6","83"
"2017-12-02 02:46","-2.6","84"
"2017-12-02 02:56","-2.4","84"
"2017-12-02 03:06","-2.4","84"
"2017-12-02 03:16","-2.4","85"
"2017-12-02 03:26","-2.4","85"
"2017-12-02 03:36","-2.4","85"
"2017-12-02 03:46","-2.4","86"
"2017-12-02 03:56","-2.4","85"
"2017-12-02 04:06","-2.4","86"
"2017-12-02 04:16","-2.3","86"
"2017-12-02 04:26","-2.3","86"
"2017-12-02 04:36","-2.4","86"
"2017-12-02 04:46","-2.3","85"
"2017-12-02 04:57","-2.3","85"
"2017-12-02 05:06","-2.3","85"
"2017-12-02 05:16","-2.3","85"
"2017-12-02 05:26","-2.4","84"
"2017-12-02 05:36","-2.3","85"
"2017-12-02 05:46","-2.3","85"
"2017-12-02 05:57","-2.3","86"
"2017-12-02 06:06","-2.3","86"
"2017-12-02 06:16","-2.2","87"
"2017-12-02 06:26","-2.1","87"
"2017-12-02 06:36","-2.2","86"
"2017-12-02 06:46","-2.3","86"
"2017-12-02 06:57","-2.4","87"
"2017-12-02 07:06","-2.4","87"
"2017-12-02 07:16","-2.5","87"
"2017-12-02 07:26","-2.5","87"
"2017-12-02 07:36","-2.7","88"
"2017-12-02 07:46","-2.7","88"
"2017-12-02 07:57","-2.6","89"
"2017-12-02 08:06","-2.7","89"
"2017-12-02 08:16","-2.6","90"
"2017-12-02 08:26","-2.5","90"
"2017-12-02 08:36","-2.3","90"
"2017-12-02 08:46","-2.0","90"
"2017-12-02 08:57","-1.8","87"
"2017-12-02 09:06","-1.4","86"
"2017-12-02 09:16","-1.7","82"
"2017-12-02 09:26","-1.8","81"
"2017-12-02 09:36","-1.9","81"
"2017-12-02 09:46","-1.8","82"
"2017-12-02 09:57","-1.6","81"
"2017-12-02 10:06","-1.5","80"
"2017-12-02 10:16","-1.4","77"
"2017-12-02 10:26","-1.5","76"
"2017-12-02 10:36","-1.3","76"
"2017-12-02 10:46","-1.3","75"
"2017-12-02 10:57","-1.3","74"
"2017-12-02 11:06","-1.2","74"
"2017-12-02 11:16","-1.1","73"
"2017-12-02 11:26","-1.1","73"
"2017-12-02 11:36","-1.0","73"
"2017-12-02 11:46","-1.0","72"
"2017-12-02 11:57","-1.0","71"
"2017-12-02 12:06","-1.0","71"
"2017-12-02 12:16","-0.9","73"
"2017-12-02 12:26","-0.7","74"
"2017-12-02 12:36","-0.6","72"
"2017-12-02 12:46","-0.6","72"
"2017-12-02 12:57","-0.8","70"
"2017-12-02 13:06","-0.5","70"
"2017-12-02 13:16","-0.7","69"
"2017-12-02 13:26","-0.3","70"
"2017-12-02 13:36","-0.4","69"
"2017-12-02 13:46","-0.4","69"
"2017-12-02 13:57","-0.3","70"
"2017-12-02 14:06","-0.4","70"
"2017-12-02 14:16","-0.2","70"
"2017-12-02 14:26","-0.4","69"
"2017-12-02 14:36","-0.2","67"
"2017-12-02 14:46","-0.2","67"
"2017-12-02 14:56","-0.2","69"
"2017-12-02 15:06","-0.2","70"
"2017-12-02 15:16","-0.2","71"
"2017-12-02 15:26","-0.2","72"
"2017-12-02 15:36","-0.3","73"
"2017-12-02 15:46","-0.3","73"
"2017-12-02 15:57","-0.5","74"
"2017-12-02 16:06","-0.5","74"
"2017-12-02 16:16","-0.6","75"
"2017-12-02 16:26","-0.5","76"
"2017-12-02 16:36","-0.7","76"
"2017-12-02 16:46","-0.6","77"
"2017-12-02 16:57","-0.7","79"
"2017-12-02 17:06","-0.7","80"
"2017-12-02 17:16","-0.8","81"
"2017-12-02 17:26","-0.6","82"
"2017-12-02 17:36","-0.4","82"
"2017-12-02 17:46","-0.3","82"
"2017-12-02 17:57","-0.2","82"
"2017-12-02 18:06","-0.2","82"
"2017-12-02 18:16","-0.2","82"
"2017-12-02 18:26","-0.2","82"
"2017-12-02 18:36","-0.2","82"
"2017-12-02 18:46","-0.3","82"
"2017-12-02 18:57","-0.4","83"
"2017-12-02 19:06","-0.4","83"
"2017-12-02 19:16","-0.5","84"
"2017-12-02 19:26","-0.5","85"
"2017-12-02 19:36","-0.4","84"
"2017-12-02 19:46","-0.4","84"
"2017-12-02 19:57","-0.4","85"
"2017-12-02 20:06","-0.4","85"
"2017-12-02 20:16","-0.6","86"
"2017-12-02 20:26","-0.4","87"
"2017-12-02 20:36","-0.5","87"
"2017-12-02 20:46","-0.5","87"
"2017-12-02 20:57","-0.4","88"
"2017-12-02 21:06","-0.4","88"
"2017-12-02 21:16","-0.4","89"
"2017-12-02 21:26","-0.4","89"
"2017-12-02 21:36","-0.4","89"
"2017-12-02 21:46","-0.5","89"
"2017-12-02 21:57","-0.5","90"
