"Time EST","Precipitation Yes/No"
"2018-02-02 02:54","Yes"
"2018-02-02 03:04","Yes"
"2018-02-02 03:14","Yes"
"2018-02-02 03:24","Yes"
"2018-02-02 03:34","Yes"
"2018-02-02 03:44","Yes"
"2018-02-02 03:54","Yes"
"2018-02-02 04:04","No"
"2018-02-02 04:14","No"
"2018-02-02 04:24","Yes"
"2018-02-02 04:34","No"
"2018-02-02 04:44","No"
"2018-02-02 04:54","Yes"
"2018-02-02 05:04","Yes"
"2018-02-02 05:14","No"
"2018-02-02 05:24","Yes"
"2018-02-02 05:34","No"
"2018-02-02 05:44","No"
"2018-02-02 05:54","No"
"2018-02-02 06:04","No"
"2018-02-02 06:14","No"
"2018-02-02 06:24","Yes"
"2018-02-02 06:34","No"
"2018-02-02 06:44","Yes"
"2018-02-02 06:54","No"
"2018-02-02 07:04","No"
"2018-02-02 07:14","No"
"2018-02-02 07:24","No"
"2018-02-02 07:34","No"
"2018-02-02 07:44","No"
"2018-02-02 07:54","No"
"2018-02-02 08:04","No"
"2018-02-02 08:14","No"
"2018-02-02 08:24","No"
"2018-02-02 08:34","No"
"2018-02-02 08:44","No"
"2018-02-02 08:54","No"
"2018-02-02 09:04","No"
"2018-02-02 09:14","No"
"2018-02-02 09:24","Yes"
"2018-02-02 09:34","No"
"2018-02-02 09:44","No"
"2018-02-02 09:54","No"
"2018-02-02 10:04","No"
"2018-02-02 10:14","No"
"2018-02-02 10:24","No"
"2018-02-02 10:34","No"
"2018-02-02 10:44","Yes"
"2018-02-02 10:54","No"
"2018-02-02 11:04","No"
"2018-02-02 11:14","No"
"2018-02-02 11:24","No"
"2018-02-02 11:34","No"
"2018-02-02 11:44","No"
"2018-02-02 11:54","No"
"2018-02-02 12:04","No"
"2018-02-02 12:14","No"
"2018-02-02 12:24","No"
"2018-02-02 12:34","No"
"2018-02-02 12:44","No"
"2018-02-02 12:54","No"
"2018-02-02 13:04","No"
"2018-02-02 13:14","No"
"2018-02-02 13:24","No"
"2018-02-02 13:34","No"
"2018-02-02 13:44","No"
"2018-02-02 13:54","No"
"2018-02-02 14:04","No"
"2018-02-02 14:14","No"
"2018-02-02 14:24","No"
"2018-02-02 14:34","No"
"2018-02-02 14:44","No"
"2018-02-02 15:04","No"
"2018-02-02 15:24","No"
"2018-02-02 15:44","No"
"2018-02-02 16:04","No"
"2018-02-02 16:24","Yes"
"2018-02-02 16:44","Yes"
"2018-02-02 17:04","Yes"
"2018-02-02 17:24","Yes"
"2018-02-02 17:44","Yes"
"2018-02-02 18:04","Yes"
"2018-02-02 18:24","Yes"
"2018-02-02 18:34","Yes"
"2018-02-02 18:44","Yes"
"2018-02-02 18:54","Yes"
"2018-02-02 19:04","Yes"
"2018-02-02 19:14","Yes"
"2018-02-02 19:24","Yes"
"2018-02-02 19:34","No"
"2018-02-02 19:44","No"
"2018-02-02 19:54","No"
"2018-02-02 20:04","No"
"2018-02-02 20:14","No"
"2018-02-02 20:24","No"
"2018-02-02 20:34","No"
"2018-02-02 20:44","No"
"2018-02-02 20:54","No"
"2018-02-02 21:04","No"
"2018-02-02 21:14","No"
"2018-02-02 21:24","Yes"
"2018-02-02 21:34","Yes"
"2018-02-02 21:44","Yes"
"2018-02-02 21:54","Yes"
"2018-02-02 22:04","No"
"2018-02-02 22:14","Yes"
"2018-02-02 22:24","Yes"
"2018-02-02 22:34","Yes"
"2018-02-02 22:44","Yes"
"2018-02-02 22:54","Yes"
"2018-02-02 23:04","Yes"
"2018-02-02 23:14","Yes"
"2018-02-02 23:24","Yes"
"2018-02-02 23:34","Yes"
"2018-02-02 23:44","Yes"
"2018-02-02 23:54","Yes"
"2018-02-03 00:04","Yes"
"2018-02-03 00:14","Yes"
"2018-02-03 00:24","Yes"
"2018-02-03 00:34","Yes"
"2018-02-03 00:44","Yes"
"2018-02-03 00:54","Yes"
"2018-02-03 01:04","Yes"
"2018-02-03 01:14","Yes"
"2018-02-03 01:24","Yes"
"2018-02-03 01:34","Yes"
"2018-02-03 01:44","Yes"
"2018-02-03 01:54","Yes"
"2018-02-03 02:04","Yes"
"2018-02-03 02:14","Yes"
"2018-02-03 02:24","Yes"
"2018-02-03 02:34","Yes"
"2018-02-03 02:44","Yes"
"2018-02-03 02:54","Yes"
"2018-02-03 03:04","Yes"
"2018-02-03 03:14","Yes"
"2018-02-03 03:24","Yes"
"2018-02-03 03:34","Yes"
"2018-02-03 03:44","Yes"
"2018-02-03 03:54","Yes"
"2018-02-03 04:04","Yes"
"2018-02-03 04:14","Yes"
"2018-02-03 04:24","Yes"
"2018-02-03 04:34","Yes"
"2018-02-03 04:44","Yes"
"2018-02-03 04:54","Yes"
"2018-02-03 05:04","Yes"
"2018-02-03 05:14","Yes"
"2018-02-03 05:24","Yes"
"2018-02-03 05:34","Yes"
"2018-02-03 05:44","Yes"
"2018-02-03 05:54","Yes"
"2018-02-03 06:04","Yes"
"2018-02-03 06:14","Yes"
"2018-02-03 06:24","Yes"
"2018-02-03 06:34","Yes"
"2018-02-03 06:44","Yes"
"2018-02-03 06:54","Yes"
"2018-02-03 07:04","Yes"
"2018-02-03 07:14","Yes"
"2018-02-03 07:24","Yes"
"2018-02-03 07:34","Yes"
"2018-02-03 07:44","Yes"
"2018-02-03 07:54","Yes"
"2018-02-03 08:04","Yes"
"2018-02-03 08:14","Yes"
"2018-02-03 08:24","Yes"
"2018-02-03 08:34","Yes"
"2018-02-03 08:44","Yes"
"2018-02-03 08:54","Yes"
"2018-02-03 09:04","Yes"
"2018-02-03 09:14","Yes"
"2018-02-03 09:24","Yes"
"2018-02-03 09:34","Yes"
"2018-02-03 09:44","Yes"
"2018-02-03 09:54","Yes"
"2018-02-03 10:04","Yes"
"2018-02-03 10:14","Yes"
"2018-02-03 10:24","Yes"
"2018-02-03 10:34","Yes"
"2018-02-03 10:44","Yes"
"2018-02-03 10:54","Yes"
"2018-02-03 11:04","Yes"
"2018-02-03 11:14","Yes"
"2018-02-03 11:24","Yes"
"2018-02-03 11:34","Yes"
"2018-02-03 11:44","Yes"
"2018-02-03 11:54","Yes"
"2018-02-03 12:04","Yes"
"2018-02-03 12:14","Yes"
"2018-02-03 12:24","Yes"
"2018-02-03 12:34","Yes"
"2018-02-03 12:44","Yes"
"2018-02-03 12:54","Yes"
"2018-02-03 13:04","Yes"
"2018-02-03 13:14","Yes"
"2018-02-03 13:24","Yes"
"2018-02-03 13:34","Yes"
"2018-02-03 13:44","Yes"
"2018-02-03 13:54","Yes"
"2018-02-03 14:04","Yes"
"2018-02-03 14:14","Yes"
"2018-02-03 14:24","Yes"
"2018-02-03 14:34","Yes"
"2018-02-03 14:44","Yes"
"2018-02-03 14:54","Yes"
"2018-02-03 15:04","Yes"
"2018-02-03 15:14","Yes"
"2018-02-03 15:24","Yes"
"2018-02-03 15:34","Yes"
"2018-02-03 15:44","Yes"
"2018-02-03 15:54","Yes"
"2018-02-03 16:04","Yes"
"2018-02-03 16:14","Yes"
"2018-02-03 16:24","Yes"
"2018-02-03 16:34","Yes"
"2018-02-03 16:44","Yes"
"2018-02-03 16:54","Yes"
"2018-02-03 17:04","Yes"
"2018-02-03 17:14","Yes"
"2018-02-03 17:24","Yes"
"2018-02-03 17:34","Yes"
"2018-02-03 17:44","Yes"
"2018-02-03 17:54","Yes"
"2018-02-03 18:04","Yes"
"2018-02-03 18:14","Yes"
"2018-02-03 18:24","Yes"
"2018-02-03 18:34","Yes"
"2018-02-03 18:44","Yes"
"2018-02-03 18:54","Yes"
"2018-02-03 19:04","Yes"
"2018-02-03 19:14","Yes"
"2018-02-03 19:24","Yes"
"2018-02-03 19:34","Yes"
"2018-02-03 19:44","Yes"
"2018-02-03 19:54","Yes"
"2018-02-03 20:04","Yes"
"2018-02-03 20:14","Yes"
"2018-02-03 20:24","Yes"
"2018-02-03 20:34","Yes"
"2018-02-03 20:44","Yes"
"2018-02-03 20:54","Yes"
"2018-02-03 21:04","Yes"
"2018-02-03 21:14","Yes"
"2018-02-03 21:24","Yes"
"2018-02-03 21:34","Yes"
"2018-02-03 21:44","Yes"
"2018-02-03 21:54","Yes"
"2018-02-03 22:04","Yes"
"2018-02-03 22:14","Yes"
"2018-02-03 22:24","Yes"
"2018-02-03 22:34","Yes"
"2018-02-03 22:44","Yes"
"2018-02-03 22:54","Yes"
"2018-02-03 23:04","Yes"
"2018-02-03 23:14","Yes"
"2018-02-03 23:24","Yes"
"2018-02-03 23:34","Yes"
"2018-02-03 23:44","Yes"
"2018-02-03 23:54","Yes"
"2018-02-04 00:05","Yes"
"2018-02-04 00:14","Yes"
"2018-02-04 00:24","Yes"
"2018-02-04 00:34","Yes"
"2018-02-04 00:44","Yes"
"2018-02-04 00:54","Yes"
"2018-02-04 01:04","Yes"
"2018-02-04 01:14","Yes"
"2018-02-04 01:24","Yes"
"2018-02-04 01:34","Yes"
"2018-02-04 01:44","Yes"
"2018-02-04 01:54","Yes"
"2018-02-04 02:04","Yes"
"2018-02-04 02:14","Yes"
"2018-02-04 02:24","Yes"
"2018-02-04 02:34","Yes"
"2018-02-04 02:44","Yes"
"2018-02-04 02:54","Yes"
"2018-02-04 03:14","Yes"
"2018-02-04 03:24","Yes"
"2018-02-04 03:34","Yes"
"2018-02-04 03:44","Yes"
"2018-02-04 03:54","Yes"
"2018-02-04 04:04","Yes"
"2018-02-04 04:14","Yes"
"2018-02-04 04:24","Yes"
"2018-02-04 04:34","Yes"
"2018-02-04 04:44","Yes"
"2018-02-04 04:54","Yes"
"2018-02-04 05:04","Yes"
"2018-02-04 05:14","Yes"
"2018-02-04 05:24","Yes"
"2018-02-04 05:34","Yes"
"2018-02-04 05:44","Yes"
"2018-02-04 05:54","Yes"
"2018-02-04 06:04","Yes"
"2018-02-04 06:14","Yes"
"2018-02-04 06:24","Yes"
"2018-02-04 06:34","Yes"
"2018-02-04 06:44","Yes"
"2018-02-04 06:54","Yes"
"2018-02-04 07:04","Yes"
"2018-02-04 07:14","Yes"
"2018-02-04 07:24","Yes"
"2018-02-04 07:34","Yes"
"2018-02-04 07:44","Yes"
"2018-02-04 07:54","Yes"
"2018-02-04 08:04","Yes"
"2018-02-04 08:14","Yes"
"2018-02-04 08:24","Yes"
"2018-02-04 08:34","Yes"
"2018-02-04 08:44","Yes"
"2018-02-04 08:54","Yes"
"2018-02-04 09:04","Yes"
"2018-02-04 09:14","Yes"
"2018-02-04 09:24","Yes"
"2018-02-04 09:34","Yes"
"2018-02-04 09:44","Yes"
"2018-02-04 09:54","Yes"
"2018-02-04 10:04","Yes"
"2018-02-04 10:14","Yes"
"2018-02-04 10:24","Yes"
"2018-02-04 10:34","Yes"
"2018-02-04 10:44","Yes"
"2018-02-04 10:54","Yes"
"2018-02-04 11:04","Yes"
"2018-02-04 11:14","Yes"
"2018-02-04 11:24","Yes"
"2018-02-04 11:34","Yes"
"2018-02-04 11:44","Yes"
"2018-02-04 11:54","Yes"
"2018-02-04 12:04","Yes"
"2018-02-04 12:14","Yes"
"2018-02-04 12:24","Yes"
"2018-02-04 12:34","Yes"
"2018-02-04 12:44","Yes"
"2018-02-04 12:54","Yes"
"2018-02-04 13:04","Yes"
"2018-02-04 13:14","Yes"
"2018-02-04 13:24","Yes"
"2018-02-04 13:34","Yes"
"2018-02-04 13:44","Yes"
"2018-02-04 13:54","Yes"
"2018-02-04 14:04","Yes"
"2018-02-04 14:14","Yes"
"2018-02-04 14:24","Yes"
"2018-02-04 14:34","Yes"
"2018-02-04 14:44","Yes"
"2018-02-04 14:54","Yes"
"2018-02-04 15:04","Yes"
"2018-02-04 15:14","Yes"
"2018-02-04 15:24","Yes"
"2018-02-04 15:34","Yes"
"2018-02-04 15:44","Yes"
"2018-02-04 15:54","Yes"
"2018-02-04 16:04","Yes"
"2018-02-04 16:14","Yes"
"2018-02-04 16:24","Yes"
"2018-02-04 16:34","Yes"
"2018-02-04 16:44","Yes"
"2018-02-04 16:54","Yes"
"2018-02-04 17:04","Yes"
"2018-02-04 17:14","Yes"
"2018-02-04 17:24","Yes"
"2018-02-04 17:34","Yes"
"2018-02-04 17:44","Yes"
"2018-02-04 17:54","Yes"
"2018-02-04 18:04","Yes"
"2018-02-04 18:14","Yes"
"2018-02-04 18:24","Yes"
"2018-02-04 18:34","Yes"
"2018-02-04 18:44","Yes"
"2018-02-04 18:54","Yes"
"2018-02-04 19:04","Yes"
"2018-02-04 19:14","Yes"
"2018-02-04 19:24","Yes"
"2018-02-04 19:34","Yes"
"2018-02-04 19:44","Yes"
"2018-02-04 19:54","Yes"
"2018-02-04 20:04","Yes"
"2018-02-04 20:14","Yes"
"2018-02-04 20:24","Yes"
"2018-02-04 20:34","Yes"
"2018-02-04 20:44","Yes"
"2018-02-04 20:54","Yes"
"2018-02-04 21:04","Yes"
"2018-02-04 21:14","Yes"
"2018-02-04 21:24","Yes"
"2018-02-04 21:34","Yes"
"2018-02-04 21:44","Yes"
"2018-02-04 21:54","Yes"
"2018-02-04 22:04","Yes"
"2018-02-04 22:14","Yes"
"2018-02-04 22:24","Yes"
"2018-02-04 22:34","Yes"
"2018-02-04 22:44","Yes"
"2018-02-04 22:54","Yes"
"2018-02-04 23:04","No"
"2018-02-04 23:14","No"
"2018-02-04 23:24","No"
"2018-02-04 23:34","No"
"2018-02-04 23:44","No"
"2018-02-04 23:54","No"
"2018-02-05 00:04","No"
"2018-02-05 00:14","No"
"2018-02-05 00:24","No"
"2018-02-05 00:34","No"
"2018-02-05 00:44","No"
"2018-02-05 00:54","No"
"2018-02-05 01:04","No"
"2018-02-05 01:14","No"
"2018-02-05 01:24","No"
"2018-02-05 01:34","No"
"2018-02-05 01:44","No"
"2018-02-05 01:54","No"
"2018-02-05 02:04","No"
"2018-02-05 02:14","No"
"2018-02-05 02:24","No"
"2018-02-05 02:34","No"
"2018-02-05 02:44","No"
"2018-02-05 02:54","No"
"2018-02-05 03:04","No"
"2018-02-05 03:14","No"
"2018-02-05 03:24","No"
"2018-02-05 03:34","No"
"2018-02-05 03:44","No"
"2018-02-05 03:54","No"
"2018-02-05 04:04","No"
"2018-02-05 04:14","Yes"
"2018-02-05 04:24","No"
"2018-02-05 04:34","Yes"
"2018-02-05 04:44","No"
"2018-02-05 04:54","No"
"2018-02-05 05:04","Yes"
"2018-02-05 05:14","Yes"
"2018-02-05 05:24","Yes"
"2018-02-05 05:34","No"
"2018-02-05 05:44","Yes"
"2018-02-05 05:54","Yes"
"2018-02-05 06:04","Yes"
"2018-02-05 06:14","Yes"
"2018-02-05 06:24","Yes"
"2018-02-05 06:34","No"
"2018-02-05 06:44","Yes"
"2018-02-05 06:54","Yes"
"2018-02-05 07:04","Yes"
"2018-02-05 07:14","Yes"
"2018-02-05 07:24","Yes"
"2018-02-05 07:34","Yes"
"2018-02-05 07:44","Yes"
"2018-02-05 07:54","Yes"
"2018-02-05 08:04","Yes"
"2018-02-05 08:14","Yes"
"2018-02-05 08:24","Yes"
"2018-02-05 08:34","Yes"
"2018-02-05 08:44","No"
"2018-02-05 08:54","Yes"
"2018-02-05 09:04","Yes"
"2018-02-05 09:14","Yes"
"2018-02-05 09:24","Yes"
"2018-02-05 09:34","Yes"
"2018-02-05 09:44","Yes"
"2018-02-05 09:54","Yes"
"2018-02-05 10:04","Yes"
"2018-02-05 10:14","Yes"
"2018-02-05 10:24","Yes"
"2018-02-05 10:34","Yes"
"2018-02-05 10:44","Yes"
"2018-02-05 10:54","Yes"
"2018-02-05 11:04","Yes"
"2018-02-05 11:14","Yes"
"2018-02-05 11:24","Yes"
"2018-02-05 11:34","Yes"
"2018-02-05 11:44","Yes"
"2018-02-05 11:54","Yes"
"2018-02-05 12:04","Yes"
"2018-02-05 12:14","Yes"
"2018-02-05 12:24","Yes"
"2018-02-05 12:34","No"
"2018-02-05 12:44","Yes"
"2018-02-05 12:54","Yes"
"2018-02-05 13:04","Yes"
"2018-02-05 13:14","Yes"
"2018-02-05 13:24","Yes"
"2018-02-05 13:34","Yes"
"2018-02-05 13:44","Yes"
"2018-02-05 13:54","Yes"
"2018-02-05 14:04","No"
"2018-02-05 14:14","Yes"
"2018-02-05 14:24","Yes"
"2018-02-05 14:34","Yes"
"2018-02-05 14:44","Yes"
"2018-02-05 14:54","Yes"
"2018-02-05 15:04","Yes"
"2018-02-05 15:14","No"
"2018-02-05 15:24","Yes"
"2018-02-05 15:34","Yes"
"2018-02-05 15:44","Yes"
"2018-02-05 15:54","Yes"
"2018-02-05 16:04","Yes"
"2018-02-05 16:14","Yes"
"2018-02-05 16:24","Yes"
"2018-02-05 16:34","Yes"
"2018-02-05 16:44","No"
"2018-02-05 16:54","Yes"
"2018-02-05 17:04","No"
"2018-02-05 17:14","Yes"
"2018-02-05 17:24","No"
"2018-02-05 17:34","No"
"2018-02-05 17:44","No"
"2018-02-05 17:54","Yes"
"2018-02-05 18:04","No"
"2018-02-05 18:14","Yes"
"2018-02-05 18:24","No"
"2018-02-05 18:34","Yes"
"2018-02-05 18:44","Yes"
"2018-02-05 18:54","Yes"
"2018-02-05 19:04","No"
"2018-02-05 19:14","No"
"2018-02-05 19:24","No"
"2018-02-05 19:34","No"
"2018-02-05 19:44","No"
"2018-02-05 19:54","No"
"2018-02-05 20:04","No"
"2018-02-05 20:14","Yes"
"2018-02-05 20:24","No"
"2018-02-05 20:34","No"
"2018-02-05 20:44","No"
"2018-02-05 20:54","No"
"2018-02-05 21:04","No"
"2018-02-05 21:14","No"
"2018-02-05 21:24","No"
"2018-02-05 21:34","Yes"
"2018-02-05 21:44","Yes"
"2018-02-05 21:54","No"
"2018-02-05 22:04","No"
"2018-02-05 22:14","Yes"
"2018-02-05 22:24","Yes"
"2018-02-05 22:34","Yes"
"2018-02-05 22:44","Yes"
"2018-02-05 22:54","No"
"2018-02-05 23:04","No"
"2018-02-05 23:14","Yes"
"2018-02-05 23:24","Yes"
"2018-02-05 23:34","No"
"2018-02-05 23:44","Yes"
"2018-02-05 23:54","Yes"
"2018-02-06 00:04","No"
"2018-02-06 00:14","Yes"
"2018-02-06 00:24","Yes"
"2018-02-06 00:34","Yes"
"2018-02-06 00:44","Yes"
"2018-02-06 00:54","Yes"
"2018-02-06 01:04","Yes"
"2018-02-06 01:14","Yes"
"2018-02-06 01:24","Yes"
"2018-02-06 01:34","Yes"
"2018-02-06 01:44","Yes"
"2018-02-06 01:54","Yes"
"2018-02-06 02:04","Yes"
"2018-02-06 02:14","Yes"
"2018-02-06 02:24","Yes"
"2018-02-06 02:34","Yes"
"2018-02-06 02:44","Yes"
"2018-02-06 02:54","Yes"
"2018-02-06 03:04","Yes"
"2018-02-06 03:14","Yes"
"2018-02-06 03:24","Yes"
"2018-02-06 03:34","Yes"
"2018-02-06 03:44","Yes"
"2018-02-06 03:54","Yes"
"2018-02-06 04:04","Yes"
"2018-02-06 04:14","Yes"
"2018-02-06 04:24","Yes"
"2018-02-06 04:34","Yes"
"2018-02-06 04:44","Yes"
"2018-02-06 04:54","Yes"
"2018-02-06 05:04","Yes"
"2018-02-06 05:14","Yes"
"2018-02-06 05:24","Yes"
"2018-02-06 05:34","Yes"
"2018-02-06 05:44","Yes"
"2018-02-06 05:54","Yes"
"2018-02-06 06:04","Yes"
"2018-02-06 06:14","Yes"
"2018-02-06 06:24","Yes"
"2018-02-06 06:34","Yes"
"2018-02-06 06:44","Yes"
"2018-02-06 06:54","Yes"
"2018-02-06 07:04","Yes"
"2018-02-06 07:14","Yes"
"2018-02-06 07:24","Yes"
"2018-02-06 07:34","Yes"
"2018-02-06 07:44","Yes"
"2018-02-06 07:54","Yes"
"2018-02-06 08:04","Yes"
"2018-02-06 08:14","Yes"
"2018-02-06 08:24","Yes"
"2018-02-06 08:34","Yes"
"2018-02-06 08:44","Yes"
"2018-02-06 08:54","Yes"
"2018-02-06 09:04","Yes"
"2018-02-06 09:14","Yes"
"2018-02-06 09:24","Yes"
"2018-02-06 09:34","Yes"
"2018-02-06 09:44","Yes"
"2018-02-06 09:54","Yes"
"2018-02-06 10:04","Yes"
"2018-02-06 10:14","Yes"
"2018-02-06 10:24","Yes"
"2018-02-06 10:34","Yes"
"2018-02-06 10:44","Yes"
"2018-02-06 10:54","Yes"
"2018-02-06 11:04","Yes"
"2018-02-06 11:14","Yes"
"2018-02-06 11:24","Yes"
"2018-02-06 11:34","Yes"
"2018-02-06 11:44","Yes"
"2018-02-06 11:54","Yes"
"2018-02-06 12:04","Yes"
"2018-02-06 12:14","Yes"
"2018-02-06 12:24","Yes"
"2018-02-06 12:34","Yes"
"2018-02-06 12:44","Yes"
"2018-02-06 12:54","Yes"
"2018-02-06 13:04","Yes"
"2018-02-06 13:14","Yes"
"2018-02-06 13:24","Yes"
"2018-02-06 13:34","Yes"
"2018-02-06 13:44","Yes"
"2018-02-06 13:54","Yes"
"2018-02-06 14:04","Yes"
"2018-02-06 14:14","Yes"
"2018-02-06 14:24","Yes"
"2018-02-06 14:34","No"
"2018-02-06 14:44","Yes"
"2018-02-06 14:54","Yes"
"2018-02-06 15:04","Yes"
"2018-02-06 15:14","Yes"
"2018-02-06 15:24","Yes"
"2018-02-06 15:34","Yes"
"2018-02-06 15:44","No"
"2018-02-06 15:54","Yes"
"2018-02-06 16:04","Yes"
"2018-02-06 16:14","No"
"2018-02-06 16:24","No"
"2018-02-06 16:34","Yes"
"2018-02-06 16:44","No"
"2018-02-06 16:54","No"
"2018-02-06 17:04","No"
"2018-02-06 17:14","Yes"
"2018-02-06 17:24","No"
"2018-02-06 17:34","No"
"2018-02-06 17:44","No"
"2018-02-06 17:54","Yes"
"2018-02-06 18:04","Yes"
"2018-02-06 18:14","Yes"
"2018-02-06 18:24","No"
"2018-02-06 18:34","No"
"2018-02-06 18:44","No"
"2018-02-06 18:54","No"
"2018-02-06 19:04","No"
"2018-02-06 19:14","No"
"2018-02-06 19:24","No"
"2018-02-06 19:34","Yes"
"2018-02-06 19:44","Yes"
"2018-02-06 19:54","Yes"
"2018-02-06 20:04","No"
"2018-02-06 20:14","Yes"
"2018-02-06 20:24","Yes"
"2018-02-06 20:34","Yes"
"2018-02-06 20:44","Yes"
"2018-02-06 20:54","Yes"
"2018-02-06 21:04","Yes"
"2018-02-06 21:14","Yes"
"2018-02-06 21:24","Yes"
"2018-02-06 21:34","Yes"
"2018-02-06 21:44","Yes"
"2018-02-06 21:54","Yes"
"2018-02-06 22:04","Yes"
"2018-02-06 22:14","No"
"2018-02-06 22:24","No"
"2018-02-06 22:34","No"
