"Time EST","Relative Humidity (%)"
"2018-01-01 00:02","70"
"2018-01-01 00:12","70"
"2018-01-01 00:22","71"
"2018-01-01 00:32","71"
"2018-01-01 00:42","71"
"2018-01-01 00:52","71"
"2018-01-01 01:02","71"
"2018-01-01 01:12","71"
"2018-01-01 01:22","71"
"2018-01-01 01:32","71"
"2018-01-01 01:42","71"
"2018-01-01 01:52","71"
"2018-01-01 02:02","71"
"2018-01-01 02:12","71"
"2018-01-01 02:22","71"
"2018-01-01 02:32","71"
"2018-01-01 02:42","72"
"2018-01-01 02:52","72"
"2018-01-01 03:02","72"
"2018-01-01 03:12","72"
"2018-01-01 03:22","72"
"2018-01-01 03:32","72"
"2018-01-01 03:42","73"
"2018-01-01 03:52","73"
"2018-01-01 04:02","73"
"2018-01-01 04:12","73"
"2018-01-01 04:22","73"
"2018-01-01 04:32","74"
"2018-01-01 04:42","74"
"2018-01-01 04:52","74"
"2018-01-01 05:02","74"
"2018-01-01 05:12","74"
"2018-01-01 05:22","74"
"2018-01-01 05:32","74"
"2018-01-01 05:42","74"
"2018-01-01 05:52","74"
"2018-01-01 06:02","75"
"2018-01-01 06:12","75"
"2018-01-01 06:22","75"
"2018-01-01 06:32","75"
"2018-01-01 06:42","75"
"2018-01-01 06:52","75"
"2018-01-01 07:02","75"
"2018-01-01 07:12","75"
"2018-01-01 07:22","75"
"2018-01-01 07:32","76"
"2018-01-01 07:42","75"
"2018-01-01 07:52","76"
"2018-01-01 08:02","76"
"2018-01-01 08:12","75"
"2018-01-01 08:22","75"
"2018-01-01 08:32","75"
"2018-01-01 08:42","75"
"2018-01-01 08:52","75"
"2018-01-01 09:02","75"
"2018-01-01 09:12","74"
"2018-01-01 09:22","75"
"2018-01-01 09:32","75"
"2018-01-01 09:42","74"
"2018-01-01 09:52","74"
"2018-01-01 10:02","74"
"2018-01-01 10:12","73"
"2018-01-01 10:22","72"
"2018-01-01 10:32","72"
"2018-01-01 10:42","70"
"2018-01-01 10:52","70"
"2018-01-01 11:02","70"
"2018-01-01 11:12","69"
"2018-01-01 11:22","68"
"2018-01-01 11:32","67"
"2018-01-01 11:42","66"
"2018-01-01 11:52","65"
"2018-01-01 12:02","65"
"2018-01-01 12:12","65"
"2018-01-01 12:22","64"
"2018-01-01 12:32","65"
"2018-01-01 12:42","64"
"2018-01-01 12:52","64"
"2018-01-01 13:02","64"
"2018-01-01 13:12","64"
"2018-01-01 13:22","63"
"2018-01-01 13:32","63"
"2018-01-01 13:42","63"
"2018-01-01 13:52","63"
"2018-01-01 14:02","62"
"2018-01-01 14:12","63"
"2018-01-01 14:22","63"
"2018-01-01 14:32","63"
"2018-01-01 14:42","63"
"2018-01-01 14:52","63"
"2018-01-01 15:02","63"
"2018-01-01 15:12","64"
"2018-01-01 15:22","63"
"2018-01-01 15:32","63"
"2018-01-01 15:42","64"
"2018-01-01 15:52","64"
"2018-01-01 16:02","65"
"2018-01-01 16:12","66"
"2018-01-01 16:22","66"
"2018-01-01 16:32","67"
"2018-01-01 16:42","68"
"2018-01-01 16:52","69"
"2018-01-01 17:02","70"
"2018-01-01 17:12","71"
"2018-01-01 17:22","71"
"2018-01-01 17:32","72"
"2018-01-01 17:42","72"
"2018-01-01 17:52","72"
"2018-01-01 18:02","72"
"2018-01-01 18:12","73"
"2018-01-01 18:22","73"
"2018-01-01 18:32","73"
"2018-01-01 18:42","73"
"2018-01-01 18:52","73"
"2018-01-01 19:02","73"
"2018-01-01 19:12","73"
