"Time EST","Precipitation Yes/No"
"2018-01-03 11:42","No"
"2018-01-03 11:52","No"
"2018-01-03 12:02","No"
"2018-01-03 12:22","No"
"2018-01-03 12:32","No"
"2018-01-03 12:42","No"
"2018-01-03 13:02","No"
"2018-01-03 13:14","No"
"2018-01-03 13:22","No"
"2018-01-03 13:32","No"
"2018-01-03 13:42","No"
"2018-01-03 13:52","Yes"
"2018-01-03 14:02","No"
"2018-01-03 14:13","Yes"
"2018-01-03 14:22","Yes"
"2018-01-03 14:32","No"
"2018-01-03 14:42","No"
"2018-01-03 14:52","Yes"
"2018-01-03 15:02","Yes"
"2018-01-03 15:13","Yes"
"2018-01-03 15:22","Yes"
"2018-01-03 15:32","Yes"
"2018-01-03 15:42","No"
"2018-01-03 15:52","No"
"2018-01-03 16:02","Yes"
"2018-01-03 16:13","Yes"
"2018-01-03 16:22","Yes"
"2018-01-03 16:32","Yes"
"2018-01-03 16:42","Yes"
"2018-01-03 16:52","Yes"
"2018-01-03 17:02","Yes"
"2018-01-03 17:17","Yes"
"2018-01-03 17:22","Yes"
"2018-01-03 17:42","Yes"
"2018-01-03 17:49","Yes"
"2018-01-03 18:02","Yes"
"2018-01-03 18:22","Yes"
"2018-01-03 18:24","Yes"
"2018-01-03 18:42","Yes"
"2018-01-03 18:52","Yes"
"2018-01-03 19:02","Yes"
"2018-01-03 19:12","Yes"
"2018-01-03 19:22","Yes"
"2018-01-03 19:32","Yes"
"2018-01-03 19:42","Yes"
"2018-01-03 19:52","Yes"
"2018-01-03 20:02","Yes"
"2018-01-03 20:12","Yes"
"2018-01-03 20:22","Yes"
"2018-01-03 20:32","Yes"
"2018-01-03 20:42","Yes"
"2018-01-03 20:52","Yes"
"2018-01-03 21:02","Yes"
"2018-01-03 21:12","Yes"
"2018-01-03 21:22","Yes"
"2018-01-03 21:42","Yes"
"2018-01-03 21:53","No"
"2018-01-03 22:02","No"
"2018-01-03 22:13","No"
"2018-01-03 22:22","No"
"2018-01-03 22:32","No"
"2018-01-03 22:42","No"
"2018-01-03 22:52","No"
"2018-01-03 23:02","No"
"2018-01-03 23:12","No"
"2018-01-03 23:22","No"
"2018-01-03 23:33","No"
"2018-01-03 23:42","No"
"2018-01-04 00:02","No"
"2018-01-04 00:22","No"
"2018-01-04 00:33","No"
"2018-01-04 00:42","No"
"2018-01-04 00:53","No"
"2018-01-04 01:02","No"
"2018-01-04 01:22","No"
"2018-01-04 01:33","No"
"2018-01-04 01:42","No"
"2018-01-04 01:53","No"
"2018-01-04 02:02","No"
"2018-01-04 02:20","No"
"2018-01-04 02:22","No"
"2018-01-04 02:42","No"
"2018-01-04 03:02","No"
"2018-01-04 03:22","No"
"2018-01-04 03:42","No"
"2018-01-04 04:03","No"
"2018-01-04 04:22","No"
"2018-01-04 04:42","No"
"2018-01-04 05:03","No"
"2018-01-04 05:22","No"
"2018-01-04 05:42","No"
"2018-01-04 06:02","No"
"2018-01-04 06:22","No"
"2018-01-04 06:42","No"
"2018-01-04 07:02","No"
"2018-01-04 07:22","No"
"2018-01-04 07:42","No"
"2018-01-04 08:02","No"
"2018-01-04 08:22","No"
"2018-01-04 08:42","No"
"2018-01-04 09:02","No"
"2018-01-04 09:22","No"
"2018-01-04 09:42","No"
"2018-01-04 10:02","No"
"2018-01-04 10:22","No"
"2018-01-04 10:42","No"
"2018-01-04 11:02","No"
"2018-01-04 11:22","No"
"2018-01-04 11:42","No"
"2018-01-04 11:52","No"
"2018-01-04 12:02","No"
"2018-01-04 12:12","No"
"2018-01-04 12:22","No"
"2018-01-04 12:32","No"
"2018-01-04 12:42","No"
"2018-01-04 12:52","No"
"2018-01-04 13:02","No"
"2018-01-04 13:12","No"
"2018-01-04 13:22","No"
"2018-01-04 13:32","No"
"2018-01-04 13:42","No"
"2018-01-04 13:52","No"
"2018-01-04 14:02","No"
"2018-01-04 14:12","No"
"2018-01-04 14:22","No"
"2018-01-04 14:32","No"
"2018-01-04 14:42","No"
"2018-01-04 14:52","No"
"2018-01-04 15:02","No"
"2018-01-04 15:12","No"
"2018-01-04 15:22","No"
"2018-01-04 15:32","No"
"2018-01-04 15:42","No"
"2018-01-04 15:52","No"
"2018-01-04 16:02","No"
"2018-01-04 16:12","No"
"2018-01-04 16:22","No"
"2018-01-04 16:32","No"
"2018-01-04 16:42","No"
"2018-01-04 16:52","No"
