"Time EST","Relative Humidity (%)"
"2018-01-01 00:06","78"
"2018-01-01 00:16","78"
"2018-01-01 00:26","78"
"2018-01-01 00:36","79"
"2018-01-01 00:46","79"
"2018-01-01 00:57","78"
"2018-01-01 01:06","79"
"2018-01-01 01:16","79"
"2018-01-01 01:26","79"
"2018-01-01 01:36","80"
"2018-01-01 01:46","79"
"2018-01-01 01:57","80"
"2018-01-01 02:06","80"
"2018-01-01 02:16","80"
"2018-01-01 02:26","80"
"2018-01-01 02:36","81"
"2018-01-01 02:46","78"
"2018-01-01 02:57","80"
"2018-01-01 03:06","81"
"2018-01-01 03:16","80"
"2018-01-01 03:26","80"
"2018-01-01 03:36","81"
"2018-01-01 03:46","81"
"2018-01-01 03:57","81"
"2018-01-01 04:06","82"
"2018-01-01 04:16","81"
"2018-01-01 04:26","81"
"2018-01-01 04:36","81"
"2018-01-01 04:46","81"
"2018-01-01 04:57","82"
"2018-01-01 05:06","81"
"2018-01-01 05:16","82"
"2018-01-01 05:26","82"
"2018-01-01 05:36","82"
"2018-01-01 05:46","82"
"2018-01-01 05:57","82"
"2018-01-01 06:06","81"
"2018-01-01 06:16","82"
"2018-01-01 06:26","82"
"2018-01-01 06:36","82"
"2018-01-01 06:46","81"
"2018-01-01 06:57","82"
"2018-01-01 07:06","82"
"2018-01-01 07:16","82"
"2018-01-01 07:26","82"
"2018-01-01 07:36","81"
"2018-01-01 07:46","81"
"2018-01-01 07:57","82"
"2018-01-01 08:06","82"
"2018-01-01 08:16","81"
"2018-01-01 08:26","80"
"2018-01-01 08:36","81"
"2018-01-01 08:46","80"
"2018-01-01 08:57","81"
"2018-01-01 09:06","81"
"2018-01-01 09:16","81"
"2018-01-01 09:26","81"
"2018-01-01 09:36","80"
"2018-01-01 09:46","81"
"2018-01-01 09:57","81"
"2018-01-01 10:06","81"
"2018-01-01 10:16","81"
"2018-01-01 10:26","80"
"2018-01-01 10:36","80"
"2018-01-01 10:46","80"
"2018-01-01 10:57","80"
"2018-01-01 11:06","80"
"2018-01-01 11:16","80"
"2018-01-01 11:26","80"
"2018-01-01 11:36","80"
"2018-01-01 11:46","80"
"2018-01-01 11:57","80"
"2018-01-01 12:06","80"
"2018-01-01 12:16","80"
"2018-01-01 12:26","80"
"2018-01-01 12:36","80"
"2018-01-01 12:46","80"
"2018-01-01 12:57","79"
"2018-01-01 13:06","79"
"2018-01-01 13:16","79"
"2018-01-01 13:26","79"
"2018-01-01 13:36","78"
"2018-01-01 13:46","78"
"2018-01-01 13:57","77"
"2018-01-01 14:06","77"
"2018-01-01 14:16","77"
