"Time EST","Air Temp (°C)"
"2017-12-01 00:08","-3.5"
"2017-12-01 00:18","-3.4"
"2017-12-01 00:28","-3.2"
"2017-12-01 00:38","-3.4"
"2017-12-01 00:48","-3.4"
"2017-12-01 00:55","-3.3"
"2017-12-01 00:59","-3.3"
"2017-12-01 01:08","-3.3"
"2017-12-01 01:18","-3.3"
"2017-12-01 01:28","-3.2"
"2017-12-01 01:38","-3.2"
"2017-12-01 01:48","-3.2"
"2017-12-01 01:55","-3.1"
"2017-12-01 01:58","-3.1"
"2017-12-01 02:08","-3.1"
"2017-12-01 02:18","-3.0"
"2017-12-01 02:28","-3.0"
"2017-12-01 02:38","-3.2"
"2017-12-01 02:48","-3.3"
"2017-12-01 02:55","-3.4"
"2017-12-01 02:59","-3.5"
"2017-12-01 03:18","-3.3"
"2017-12-01 03:38","-3.6"
"2017-12-01 03:59","-3.6"
"2017-12-01 04:18","-3.3"
"2017-12-01 04:38","-3.3"
"2017-12-01 04:59","-3.5"
"2017-12-01 05:18","-3.8"
"2017-12-01 05:38","-3.7"
"2017-12-01 05:59","-3.7"
"2017-12-01 06:18","-3.4"
"2017-12-01 06:38","-3.2"
"2017-12-01 06:59","-4.0"
"2017-12-01 07:18","-4.3"
"2017-12-01 07:38","-4.7"
"2017-12-01 07:59","-4.9"
"2017-12-01 08:18","-4.9"
"2017-12-01 08:38","-5.1"
"2017-12-01 08:59","-4.9"
"2017-12-01 09:18","-4.5"
"2017-12-01 09:38","-4.0"
"2017-12-01 09:59","-3.5"
"2017-12-01 10:18","-2.9"
"2017-12-01 10:38","-2.2"
"2017-12-01 10:59","-1.3"
"2017-12-01 11:18","-0.4"
"2017-12-01 11:38","0.2"
"2017-12-01 11:59","0.8"
"2017-12-01 12:18","2.4"
"2017-12-01 12:38","3.2"
"2017-12-01 12:59","2.4"
"2017-12-01 13:18","2.4"
"2017-12-01 13:38","2.5"
"2017-12-01 13:48","2.5"
"2017-12-01 13:55","2.7"
"2017-12-01 13:59","2.9"
"2017-12-01 14:08","3.2"
"2017-12-01 14:18","3.4"
"2017-12-01 14:28","3.8"
"2017-12-01 14:38","3.6"
"2017-12-01 14:48","3.7"
"2017-12-01 14:55","3.6"
"2017-12-01 14:59","3.8"
"2017-12-01 15:08","3.9"
"2017-12-01 15:18","3.5"
"2017-12-01 15:28","3.5"
"2017-12-01 15:38","2.8"
"2017-12-01 15:48","2.7"
"2017-12-01 15:55","2.3"
"2017-12-01 15:59","2.0"
